ID, Name, Birthday, Gender, Class
93e8c654-f381-4f88-8cb4-04fe25668775, Tran Quang Son, 6/10/2002 12:00:00 AM, M, 626fe20a-293f-4347-ba3d-59b279223ad6
8cd6c1f9-dcc3-4227-99aa-3c62bf649000, Nguyen Ly Duc, 10/27/2001 12:00:00 AM, M, 3ac37f1c-d933-4518-b245-f80655e42193
f4a58048-b52d-4182-bf3d-6a54cd5882d6, Nguyen Ngoc Son, 10/19/2003 12:00:00 AM, M, ce32dee8-694b-4ce0-a469-fcf5c0a5ac4a
dfef6ac1-502d-4636-a1f4-1f1a87735474, Nguyen Thanh Thu, 12/14/2003 12:00:00 AM, F, 5158dd45-27cf-4625-83c6-0d56578fbc26
cae13aa1-f7db-46d0-9e31-9340821a9687, Le Ly Giang, 1/20/2003 12:00:00 AM, F, ce32dee8-694b-4ce0-a469-fcf5c0a5ac4a
597ea241-ee28-4bf2-a8de-463a26f3fb80, Le Thanh Tan, 2/15/2003 12:00:00 AM, M, 1a1aa14c-8e1a-42f9-a232-7d8d4e9d3565
13f4cdc3-ab2b-4886-bdc0-983db7d29e33, Tran Thanh Phuong, 7/1/2006 12:00:00 AM, F, 2054481c-c5aa-4f1c-9fa9-6100669656b0
eb49d458-04cd-4e08-98e0-f93fd4e1f9ac, Le Hai Hung, 7/25/2003 12:00:00 AM, M, 2054481c-c5aa-4f1c-9fa9-6100669656b0
4d545bee-d2e5-45b2-bbb1-be66be2e0b03, Nguyen Quang Duc, 10/22/2004 12:00:00 AM, M, 7ad987fe-e74d-4c68-83dc-81260b9ae22d
60a3aac2-0119-4ce6-9ead-a593b6a4cefc, Le Ly Long, 6/8/2005 12:00:00 AM, M, 5158dd45-27cf-4625-83c6-0d56578fbc26
84e916b6-602d-4f9e-87f0-5d6e50b61491, Ly Ly Phuong, 1/27/2003 12:00:00 AM, F, 5158dd45-27cf-4625-83c6-0d56578fbc26
62996473-1dcc-477e-a9b2-3b9cedcc81fd, Nguyen Thanh Long, 6/27/2005 12:00:00 AM, M, 1a1aa14c-8e1a-42f9-a232-7d8d4e9d3565
21b670ab-07cb-4745-8043-dc20af789d20, Dinh Quang Phuong, 8/30/2004 12:00:00 AM, F, e22c5323-f113-49ce-ae42-3615d9b9bd53
d5536688-5ea5-4ceb-aa42-70cbbc892c57, Ly Thanh Tan, 8/8/2002 12:00:00 AM, M, 626fe20a-293f-4347-ba3d-59b279223ad6
0bc4d179-4e4b-4cc6-bef9-4edfd96b754f, Le Gia Son, 3/15/2001 12:00:00 AM, M, ce32dee8-694b-4ce0-a469-fcf5c0a5ac4a
3a6992f0-9614-4760-9fa6-de27a856e6ac, Nguyen Gia Hung, 8/1/2003 12:00:00 AM, M, 1a1aa14c-8e1a-42f9-a232-7d8d4e9d3565
908e2cb8-fe20-4c72-b9a9-622214cbf2b8, Dinh Gia Mai, 2/28/2004 12:00:00 AM, F, d9e8b150-1dad-4784-98ca-fb0e1fc1e77f
4067592f-1397-45a2-81f9-8d1553679b69, Dinh Gia Thu, 3/31/2005 12:00:00 AM, F, 998d7f96-f42f-4178-82a1-a166e04decce
eb85019a-6167-4b85-8eaf-89330b2e71e5, Dinh Thanh Long, 8/10/2006 12:00:00 AM, M, 5158dd45-27cf-4625-83c6-0d56578fbc26
a6f1b05c-cad5-4586-ba4f-81397c7f7a70, Tran Thanh Anh, 11/24/2002 12:00:00 AM, F, ce32dee8-694b-4ce0-a469-fcf5c0a5ac4a
7fd8c4c4-72e7-44c0-97fb-b42ecb1b16e7, Ly Hai Tan, 8/9/2002 12:00:00 AM, M, 3ac37f1c-d933-4518-b245-f80655e42193
7f448a1b-f153-4229-9ced-33ad44fb8dee, Ly Ly Loc, 1/28/2003 12:00:00 AM, M, e22c5323-f113-49ce-ae42-3615d9b9bd53
3da01ff2-d11f-40c4-92f6-8b9774d1d576, Ly Ngoc Phuong, 12/7/2003 12:00:00 AM, F, 626fe20a-293f-4347-ba3d-59b279223ad6
c831bcec-0fac-4a0b-b834-df76ae9f677c, Ly Gia Phuong, 2/27/2005 12:00:00 AM, F, d9e8b150-1dad-4784-98ca-fb0e1fc1e77f
4827fe8f-6adc-4bf9-9124-50faa0836939, Le Thanh Loc, 3/19/2003 12:00:00 AM, M, 626fe20a-293f-4347-ba3d-59b279223ad6
6eff6e4a-8600-478f-ba8b-52e366c81f36, Le Quang Long, 1/24/2004 12:00:00 AM, M, 3ac37f1c-d933-4518-b245-f80655e42193
a5d5c499-9b89-4a90-b491-05152c4c1fde, Nguyen Quang Anh, 9/19/2005 12:00:00 AM, F, 2054481c-c5aa-4f1c-9fa9-6100669656b0
e4710dfe-55c5-4e01-b1e9-e898e150b881, Le Quang Mai, 10/15/2002 12:00:00 AM, F, 626fe20a-293f-4347-ba3d-59b279223ad6
ff01fd40-46c3-41f1-ac77-5d10ce862419, Tran Ngoc Hung, 8/9/2003 12:00:00 AM, M, e22c5323-f113-49ce-ae42-3615d9b9bd53
80b214f2-7caa-483f-8370-bcfff40ef0ee, Nguyen Quang Thu, 10/18/2005 12:00:00 AM, F, 2054481c-c5aa-4f1c-9fa9-6100669656b0
a9afdd91-45fe-4017-a013-75c74bbf5944, Le Gia Son, 8/15/2002 12:00:00 AM, M, e22c5323-f113-49ce-ae42-3615d9b9bd53
bdb91e4b-e707-45ee-9064-e65815aec661, Le Gia Giang, 5/27/2005 12:00:00 AM, F, 3ac37f1c-d933-4518-b245-f80655e42193
de61d10a-c704-42e8-8d92-75284f3cc066, Ly Quang Ha, 5/27/2005 12:00:00 AM, F, 998d7f96-f42f-4178-82a1-a166e04decce
8984c910-0178-4c6d-9683-4469dd5e08fa, Dinh Hai Tan, 3/22/2003 12:00:00 AM, M, 2054481c-c5aa-4f1c-9fa9-6100669656b0
644bcb11-b221-4e28-b220-d86f2de4eec6, Le Hai Hung, 3/15/2003 12:00:00 AM, M, 1a1aa14c-8e1a-42f9-a232-7d8d4e9d3565
ea81103d-e67d-477b-931b-13674d7d4e7d, Nguyen Thanh Hung, 4/13/2002 12:00:00 AM, M, e22c5323-f113-49ce-ae42-3615d9b9bd53
41212125-133a-416c-b80a-9219a46b74ab, Tran Ngoc Phuong, 10/15/2005 12:00:00 AM, F, ce32dee8-694b-4ce0-a469-fcf5c0a5ac4a
e90293a5-30a9-4653-8b40-40ac8d58ae94, Tran Hai Anh, 11/17/2005 12:00:00 AM, F, 5158dd45-27cf-4625-83c6-0d56578fbc26
f227febd-2604-4ff4-a5ef-6e8295fc936c, Ly Ly Anh, 1/17/2005 12:00:00 AM, F, d9e8b150-1dad-4784-98ca-fb0e1fc1e77f
99f186ab-b1c9-434e-b408-a79ef7b7d3a4, Le Quang Duc, 2/16/2001 12:00:00 AM, M, 626fe20a-293f-4347-ba3d-59b279223ad6
4766de9d-7bb6-4903-9990-3c12ddeedb6e, Le Hai Son, 2/27/2003 12:00:00 AM, M, 998d7f96-f42f-4178-82a1-a166e04decce
1d2fde5a-654f-4832-81f1-c63e228da11a, Nguyen Ly Giang, 4/29/2004 12:00:00 AM, F, d9e8b150-1dad-4784-98ca-fb0e1fc1e77f
b46199b0-2311-4843-8227-a846936465ee, Dinh Thanh Long, 5/14/2003 12:00:00 AM, M, 3ac37f1c-d933-4518-b245-f80655e42193
63079f32-94e0-4942-b388-2188ddde4114, Tran Thanh Duc, 10/15/2003 12:00:00 AM, M, 5158dd45-27cf-4625-83c6-0d56578fbc26
3e071687-e279-4e4f-939a-175b989b990d, Le Gia Long, 8/24/2004 12:00:00 AM, M, e22c5323-f113-49ce-ae42-3615d9b9bd53
1c7eabb5-c7e3-4f86-b82a-e6a7c0c5344f, Tran Ly Loc, 9/17/2003 12:00:00 AM, M, 5158dd45-27cf-4625-83c6-0d56578fbc26
afb34db8-095c-47c5-876d-79d1879642d7, Tran Ngoc Duc, 6/26/2002 12:00:00 AM, M, e22c5323-f113-49ce-ae42-3615d9b9bd53
78ab598f-da48-4aa4-b6be-d8f1ffe5a9d1, Le Ly Giang, 1/5/2003 12:00:00 AM, F, 3ac37f1c-d933-4518-b245-f80655e42193
da00cf1a-6fb4-48d8-8d19-76eb36c736c5, Le Gia Phuong, 8/3/2004 12:00:00 AM, F, 998d7f96-f42f-4178-82a1-a166e04decce
3de9136f-18b6-4d7d-80aa-2abbdee71639, Ly Hai Mai, 2/17/2003 12:00:00 AM, F, 3ac37f1c-d933-4518-b245-f80655e42193
dd3508d2-4552-46a3-8d67-dfd2815b2cd1, Le Ngoc Phuong, 4/7/2004 12:00:00 AM, F, 3ac37f1c-d933-4518-b245-f80655e42193
4a99ec26-b729-4ea2-9b20-9402ec97b235, Nguyen Ngoc Anh, 3/11/2002 12:00:00 AM, F, 3ac37f1c-d933-4518-b245-f80655e42193
44d2217f-8a69-4bcc-8ee4-b3c2f880aa82, Nguyen Ngoc Duc, 9/12/2004 12:00:00 AM, M, ce32dee8-694b-4ce0-a469-fcf5c0a5ac4a
a017aa8f-6636-44ed-85b0-21ccd235b4b2, Nguyen Hai Loc, 5/30/2004 12:00:00 AM, M, 7ad987fe-e74d-4c68-83dc-81260b9ae22d
410e8cc5-1dd0-47a4-90e4-3530504a7e0a, Dinh Ngoc Loc, 9/8/2003 12:00:00 AM, M, ce32dee8-694b-4ce0-a469-fcf5c0a5ac4a
964cc39e-6378-4ac6-b90f-6757184ad51c, Le Ly Duc, 5/20/2001 12:00:00 AM, M, ce32dee8-694b-4ce0-a469-fcf5c0a5ac4a
f2476edc-b48d-477f-9126-5ebba2162e71, Dinh Thanh Mai, 11/17/2002 12:00:00 AM, F, ce32dee8-694b-4ce0-a469-fcf5c0a5ac4a
910f2e9d-021d-496f-8f9e-12b4706e454e, Nguyen Hai Phuong, 10/9/2003 12:00:00 AM, F, 2054481c-c5aa-4f1c-9fa9-6100669656b0
43fa4741-760b-4dc7-ac50-c945e0089a15, Le Ngoc Thu, 6/15/2004 12:00:00 AM, F, 5158dd45-27cf-4625-83c6-0d56578fbc26
73edead9-cb34-47bc-b825-656c0f4f4157, Le Gia Duc, 10/21/2005 12:00:00 AM, M, 2054481c-c5aa-4f1c-9fa9-6100669656b0
0fdfc0ba-4a84-4393-a2f5-18bc1ea10525, Le Gia Tan, 1/6/2004 12:00:00 AM, M, 3ac37f1c-d933-4518-b245-f80655e42193
dbaad29f-0567-4495-8448-89702bd47926, Dinh Ngoc Anh, 4/27/2004 12:00:00 AM, F, 626fe20a-293f-4347-ba3d-59b279223ad6
6fae7c3c-3c80-466b-a761-797ab2782634, Le Quang Long, 3/27/2005 12:00:00 AM, M, 5158dd45-27cf-4625-83c6-0d56578fbc26
a8ce9d78-c99c-4ae8-a02e-afd94bd0b95d, Le Ngoc Thu, 10/13/2005 12:00:00 AM, F, ce32dee8-694b-4ce0-a469-fcf5c0a5ac4a
65976a60-697b-4cae-b231-083c7e23bea0, Nguyen Hai Ha, 8/17/2002 12:00:00 AM, F, 3ac37f1c-d933-4518-b245-f80655e42193
6ec241ef-b45a-44ca-b818-3ba088620339, Nguyen Thanh Son, 1/25/2003 12:00:00 AM, M, e22c5323-f113-49ce-ae42-3615d9b9bd53
6cdd55ad-9ecb-462e-8ac3-7bfa275c4bc0, Le Quang Hung, 4/7/2005 12:00:00 AM, M, 7ad987fe-e74d-4c68-83dc-81260b9ae22d
3189ecea-5199-4654-81e1-fb028feb71e3, Nguyen Ly Mai, 6/17/2001 12:00:00 AM, F, 3ac37f1c-d933-4518-b245-f80655e42193
30de1c5f-c860-42b1-8155-65050708499f, Le Ngoc Long, 1/12/2005 12:00:00 AM, M, 3ac37f1c-d933-4518-b245-f80655e42193
c9cb6ad8-31a6-4075-ad77-79ee648489ee, Le Quang Duc, 7/17/2004 12:00:00 AM, M, 2054481c-c5aa-4f1c-9fa9-6100669656b0
b7aaf518-430a-40b0-b62f-7bfc7005c2a1, Tran Quang Tan, 5/25/2004 12:00:00 AM, M, 7ad987fe-e74d-4c68-83dc-81260b9ae22d
9f35e426-0220-40b3-96d8-0b5ae1c88e2f, Le Hai Son, 1/12/2005 12:00:00 AM, M, 5158dd45-27cf-4625-83c6-0d56578fbc26
29b9630a-5d9a-4bcb-9ed5-42fd41037f5c, Le Thanh Son, 6/20/2002 12:00:00 AM, M, ce32dee8-694b-4ce0-a469-fcf5c0a5ac4a
f4f995d4-ee03-47b6-8ff2-e0c49b4c28fa, Nguyen Ly Hung, 4/1/2004 12:00:00 AM, M, 5158dd45-27cf-4625-83c6-0d56578fbc26
88aafec7-e493-4b23-9b88-39f3060ffd74, Tran Quang Loc, 7/27/2003 12:00:00 AM, M, 1a1aa14c-8e1a-42f9-a232-7d8d4e9d3565
5e22486e-2749-48b9-938e-721540998d50, Nguyen Ly Long, 3/26/2005 12:00:00 AM, M, 1a1aa14c-8e1a-42f9-a232-7d8d4e9d3565
2934a54b-a350-4ed3-861f-4c961b08bf21, Nguyen Gia Mai, 10/20/2005 12:00:00 AM, F, 7ad987fe-e74d-4c68-83dc-81260b9ae22d
ff9396b9-603a-4a79-b8e1-41503308983e, Dinh Ngoc Tan, 3/22/2004 12:00:00 AM, M, 7ad987fe-e74d-4c68-83dc-81260b9ae22d
db6aa847-746c-4990-86ef-4a778b8495ea, Le Gia Anh, 4/19/2005 12:00:00 AM, F, d9e8b150-1dad-4784-98ca-fb0e1fc1e77f
04de8353-4d10-4266-ae95-ed55666d7960, Tran Ly Mai, 5/21/2004 12:00:00 AM, F, 3ac37f1c-d933-4518-b245-f80655e42193
7b2ca35f-7b7d-4dd7-8962-cf666c53b64f, Dinh Quang Thu, 7/30/2002 12:00:00 AM, F, ce32dee8-694b-4ce0-a469-fcf5c0a5ac4a
4b6fd71d-3351-47ac-816f-47f4b53c1866, Dinh Ngoc Thu, 4/18/2001 12:00:00 AM, F, 626fe20a-293f-4347-ba3d-59b279223ad6
bd1c0b0b-d35b-488d-b2e1-3a030c09be21, Tran Ngoc Mai, 9/14/2004 12:00:00 AM, F, 2054481c-c5aa-4f1c-9fa9-6100669656b0
cb33dbfe-fe28-4a46-b0eb-56c84ad7c77a, Ly Thanh Thu, 7/20/2004 12:00:00 AM, F, 2054481c-c5aa-4f1c-9fa9-6100669656b0
eb3f7915-a77b-4b6e-a15e-4de713c74b35, Nguyen Hai Long, 12/4/2003 12:00:00 AM, M, 3ac37f1c-d933-4518-b245-f80655e42193
dafe9fc7-a3a9-4be1-aa87-2abd48d5e499, Nguyen Hai Thu, 8/24/2004 12:00:00 AM, F, d9e8b150-1dad-4784-98ca-fb0e1fc1e77f
a6bed0d0-bddd-4618-b0d7-852bb79b2a51, Le Thanh Long, 2/28/2004 12:00:00 AM, M, 3ac37f1c-d933-4518-b245-f80655e42193
1a75015a-c934-4d31-8d60-b87a017c0960, Le Ly Phuong, 1/16/2006 12:00:00 AM, F, d9e8b150-1dad-4784-98ca-fb0e1fc1e77f
267db458-263f-42b6-87cb-47afc1b2d797, Tran Gia Duc, 12/3/2004 12:00:00 AM, M, 998d7f96-f42f-4178-82a1-a166e04decce
faccf0e1-71b0-4d89-835a-683ceb336ede, Dinh Gia Tan, 5/16/2005 12:00:00 AM, M, 998d7f96-f42f-4178-82a1-a166e04decce
3519e397-81d8-4f6e-adae-243f9db415d8, Le Quang Hung, 1/19/2001 12:00:00 AM, M, ce32dee8-694b-4ce0-a469-fcf5c0a5ac4a
c04f02d3-a9e2-462f-991b-4566bc10770d, Dinh Ly Loc, 2/9/2002 12:00:00 AM, M, ce32dee8-694b-4ce0-a469-fcf5c0a5ac4a
f051cd34-4bd6-489a-ac9e-df25fd42fcb4, Nguyen Thanh Thu, 2/9/2005 12:00:00 AM, F, 2054481c-c5aa-4f1c-9fa9-6100669656b0
93fc6450-1249-47f6-a667-03600f38fcdc, Ly Ngoc Hung, 9/22/2003 12:00:00 AM, M, ce32dee8-694b-4ce0-a469-fcf5c0a5ac4a
41aab704-7774-4ced-be53-230e4688e197, Ly Ngoc Ha, 6/14/2004 12:00:00 AM, F, 1a1aa14c-8e1a-42f9-a232-7d8d4e9d3565
e1dcf9c9-4e1d-46c1-bb32-c2008196e639, Le Ngoc Loc, 5/11/2005 12:00:00 AM, M, ce32dee8-694b-4ce0-a469-fcf5c0a5ac4a
a857452c-e78f-4e63-998c-106cc01a825d, Nguyen Ly Duc, 2/6/2004 12:00:00 AM, M, 5158dd45-27cf-4625-83c6-0d56578fbc26
7e579b68-255e-4af8-8daf-a81dcc0f9e15, Tran Ly Phuong, 1/4/2004 12:00:00 AM, F, 7ad987fe-e74d-4c68-83dc-81260b9ae22d
fa37364b-8550-4087-b888-ac97ed56850b, Nguyen Ngoc Giang, 12/28/2006 12:00:00 AM, F, d9e8b150-1dad-4784-98ca-fb0e1fc1e77f
30bd1de7-6ce5-4547-beb3-5b7e275914fe, Dinh Gia Long, 2/9/2002 12:00:00 AM, M, e22c5323-f113-49ce-ae42-3615d9b9bd53
0d5db3f5-a148-4cbe-8b32-d5aaa5cb2f07, Ly Ngoc Son, 5/16/2003 12:00:00 AM, M, 5158dd45-27cf-4625-83c6-0d56578fbc26
30fbbd19-1870-48a0-a232-4ae6cda6c7eb, Le Ly Phuong, 11/22/2004 12:00:00 AM, F, 998d7f96-f42f-4178-82a1-a166e04decce
1bc596c2-3006-43dc-81fc-56cc45c2ee33, Ly Hai Duc, 2/16/2004 12:00:00 AM, M, 5158dd45-27cf-4625-83c6-0d56578fbc26
0a2a5fd9-09bc-4a11-b8b0-3f2c150e89e4, Le Ly Son, 10/26/2002 12:00:00 AM, M, 1a1aa14c-8e1a-42f9-a232-7d8d4e9d3565
73855f2e-53d2-4d58-b494-3a0c902f1ed4, Tran Quang Thu, 1/14/2005 12:00:00 AM, F, 2054481c-c5aa-4f1c-9fa9-6100669656b0
cc232120-42d6-43ad-a7b6-4fe983907ece, Tran Quang Long, 6/28/2004 12:00:00 AM, M, 1a1aa14c-8e1a-42f9-a232-7d8d4e9d3565
6b57929b-0db0-48a1-8d4c-f5eed6ec632d, Le Gia Anh, 3/3/2002 12:00:00 AM, F, 3ac37f1c-d933-4518-b245-f80655e42193
6d81c6f0-6488-4bcd-8144-5ba44cec9ad5, Nguyen Ngoc Phuong, 10/11/2006 12:00:00 AM, F, d9e8b150-1dad-4784-98ca-fb0e1fc1e77f
94963ad5-09dc-4510-a64f-25ede361f330, Tran Quang Giang, 8/20/2006 12:00:00 AM, F, d9e8b150-1dad-4784-98ca-fb0e1fc1e77f
c2ab25c1-d2f3-48f8-a82a-4e16038ed485, Dinh Gia Duc, 10/14/2002 12:00:00 AM, M, 626fe20a-293f-4347-ba3d-59b279223ad6
72643277-7c83-4355-9c9a-18959119b22d, Le Ly Thu, 3/21/2005 12:00:00 AM, F, 998d7f96-f42f-4178-82a1-a166e04decce
3010880a-3b3b-402f-bea2-af1830f2a266, Le Gia Giang, 10/25/2004 12:00:00 AM, F, 2054481c-c5aa-4f1c-9fa9-6100669656b0
9ff69f82-b49d-44f1-9814-2688547b6e7f, Nguyen Thanh Thu, 9/29/2002 12:00:00 AM, F, 998d7f96-f42f-4178-82a1-a166e04decce
09c99fb3-9555-45fb-b1f3-8282e2c4c144, Tran Thanh Thu, 11/8/2003 12:00:00 AM, F, 626fe20a-293f-4347-ba3d-59b279223ad6
3479d29d-3c94-4791-a6d2-e6b7114ce444, Le Ngoc Mai, 4/19/2002 12:00:00 AM, F, ce32dee8-694b-4ce0-a469-fcf5c0a5ac4a
ccc81381-ec08-4199-b567-d0fd000543cc, Nguyen Quang Long, 1/31/2004 12:00:00 AM, M, 626fe20a-293f-4347-ba3d-59b279223ad6
510fdba7-4964-4b57-bde9-188956f19cf4, Dinh Ngoc Thu, 3/27/2003 12:00:00 AM, F, 5158dd45-27cf-4625-83c6-0d56578fbc26
87ef5520-b920-4393-9be9-e983921e65c5, Dinh Gia Duc, 7/24/2003 12:00:00 AM, M, 5158dd45-27cf-4625-83c6-0d56578fbc26
29752126-27fb-4a35-becd-0712f9b53478, Le Hai Thu, 6/15/2003 12:00:00 AM, F, 998d7f96-f42f-4178-82a1-a166e04decce
a06ae082-0d50-495c-85a5-aa00699edb90, Le Ngoc Long, 12/13/2004 12:00:00 AM, M, d9e8b150-1dad-4784-98ca-fb0e1fc1e77f
f174d826-9822-49cd-b364-0228137126c7, Le Ngoc Duc, 6/3/2004 12:00:00 AM, M, e22c5323-f113-49ce-ae42-3615d9b9bd53
967547c9-9fba-4f0f-9672-990b250db92d, Nguyen Thanh Anh, 6/24/2006 12:00:00 AM, F, 5158dd45-27cf-4625-83c6-0d56578fbc26
dfaf0c58-4bca-40f1-945c-77d4c505ed77, Nguyen Hai Hung, 6/9/2004 12:00:00 AM, M, e22c5323-f113-49ce-ae42-3615d9b9bd53
f2c3e22e-80c8-4db7-a8ab-578e6d56facc, Dinh Thanh Ha, 6/15/2002 12:00:00 AM, F, 3ac37f1c-d933-4518-b245-f80655e42193
d050209a-998d-41a3-b5ac-22c7ddfd0028, Ly Ly Hung, 2/26/2005 12:00:00 AM, M, 3ac37f1c-d933-4518-b245-f80655e42193
eaa1dae3-cafa-4796-bc6b-5901d8acc81a, Tran Thanh Thu, 9/26/2004 12:00:00 AM, F, 3ac37f1c-d933-4518-b245-f80655e42193
ba3d9c5e-9fd0-4ffa-b219-f6faa6db05d3, Dinh Hai Anh, 7/4/2005 12:00:00 AM, F, 998d7f96-f42f-4178-82a1-a166e04decce
271a5f0a-baa8-4df9-8b98-d0ffbb1903fb, Le Hai Long, 10/27/2003 12:00:00 AM, M, 1a1aa14c-8e1a-42f9-a232-7d8d4e9d3565
7f7e9c3c-8030-46b5-9906-e4000eb83053, Ly Thanh Tan, 9/9/2003 12:00:00 AM, M, 3ac37f1c-d933-4518-b245-f80655e42193
b97eed09-215d-4951-aaf7-36081461dda3, Dinh Hai Long, 10/20/2006 12:00:00 AM, M, 2054481c-c5aa-4f1c-9fa9-6100669656b0
b978ce3f-d4eb-4037-9035-104a0eec032b, Nguyen Thanh Mai, 2/25/2006 12:00:00 AM, F, 7ad987fe-e74d-4c68-83dc-81260b9ae22d
62ca89c4-16b1-4e27-9d96-ac2f1ae2d8be, Le Gia Duc, 10/3/2004 12:00:00 AM, M, 626fe20a-293f-4347-ba3d-59b279223ad6
b332cb6f-fdd3-434c-a345-b2afae6b8405, Tran Quang Ha, 10/6/2003 12:00:00 AM, F, 1a1aa14c-8e1a-42f9-a232-7d8d4e9d3565
8ec78917-a3d2-4bcc-af26-187ab9561981, Dinh Quang Giang, 1/4/2005 12:00:00 AM, F, 5158dd45-27cf-4625-83c6-0d56578fbc26
6ec73bc8-48d6-4ed2-a385-8ea43b63e15a, Le Thanh Anh, 4/14/2002 12:00:00 AM, F, e22c5323-f113-49ce-ae42-3615d9b9bd53
7cd6e8c1-3a8a-4bab-bbc6-4e47401732ec, Le Hai Tan, 7/26/2002 12:00:00 AM, M, e22c5323-f113-49ce-ae42-3615d9b9bd53
0a9e6205-f8aa-4c3f-a7c0-b61f1b113ff5, Ly Ngoc Phuong, 4/18/2005 12:00:00 AM, F, 626fe20a-293f-4347-ba3d-59b279223ad6
81e1b793-4a73-4131-a95c-b0947bbd5f86, Le Quang Thu, 6/2/2003 12:00:00 AM, F, 998d7f96-f42f-4178-82a1-a166e04decce
5112bdfb-0cfe-493b-8180-91bcf579e53a, Ly Gia Tan, 12/1/2001 12:00:00 AM, M, e22c5323-f113-49ce-ae42-3615d9b9bd53
b262b315-1b01-459d-8cc4-20cfb12f6d26, Le Gia Ha, 12/24/2004 12:00:00 AM, F, 2054481c-c5aa-4f1c-9fa9-6100669656b0
0292d9ce-e5e9-486f-ba48-50888e70e761, Le Quang Long, 9/5/2002 12:00:00 AM, M, ce32dee8-694b-4ce0-a469-fcf5c0a5ac4a
5eba6af2-0f18-4532-8ecf-09e65e91edf8, Ly Thanh Anh, 1/2/2002 12:00:00 AM, F, 1a1aa14c-8e1a-42f9-a232-7d8d4e9d3565
3fd6b4dc-cf4c-40b7-8986-e4f7ec5d3f39, Nguyen Ly Giang, 10/3/2003 12:00:00 AM, F, 5158dd45-27cf-4625-83c6-0d56578fbc26
7ca4263c-f5de-4f1e-baa5-9f20acafb502, Dinh Gia Hung, 6/2/2001 12:00:00 AM, M, e22c5323-f113-49ce-ae42-3615d9b9bd53
690a205b-0d54-4d07-9867-1beccac2dea4, Le Ngoc Loc, 12/23/2002 12:00:00 AM, M, 3ac37f1c-d933-4518-b245-f80655e42193
8af0a8e0-dde4-4c94-8026-8af5fc64992e, Le Thanh Duc, 6/30/2005 12:00:00 AM, M, 2054481c-c5aa-4f1c-9fa9-6100669656b0
2d9bd405-e26e-4512-a2d8-da8a60681fb3, Dinh Ly Son, 12/3/2003 12:00:00 AM, M, d9e8b150-1dad-4784-98ca-fb0e1fc1e77f
acaa8a61-b484-4a57-8394-375d2e1fe613, Dinh Ly Anh, 4/5/2002 12:00:00 AM, F, 2054481c-c5aa-4f1c-9fa9-6100669656b0
427e1c2c-7cd7-4ab6-89f3-7022b9380427, Le Thanh Long, 3/4/2004 12:00:00 AM, M, e22c5323-f113-49ce-ae42-3615d9b9bd53
9e3d9d4b-9e8c-4f63-9eef-5d1ca557295c, Tran Gia Anh, 5/2/2004 12:00:00 AM, F, ce32dee8-694b-4ce0-a469-fcf5c0a5ac4a
a6ea6137-2317-41e2-b67d-9be43678805d, Le Ly Son, 2/17/2003 12:00:00 AM, M, 626fe20a-293f-4347-ba3d-59b279223ad6
9650c649-681c-4b47-b7fc-81e2b0e859fe, Le Ngoc Mai, 9/11/2002 12:00:00 AM, F, 1a1aa14c-8e1a-42f9-a232-7d8d4e9d3565
86f61ab0-36cf-49be-96f4-7b646f3dcb0d, Tran Hai Son, 4/12/2003 12:00:00 AM, M, 3ac37f1c-d933-4518-b245-f80655e42193
aa933fbe-902c-45a4-b212-4f9db80c11b2, Tran Hai Son, 6/20/2003 12:00:00 AM, M, 1a1aa14c-8e1a-42f9-a232-7d8d4e9d3565
79eb1b1c-5b0b-4bb7-b88a-25b3d80611c0, Le Hai Tan, 7/8/2003 12:00:00 AM, M, 3ac37f1c-d933-4518-b245-f80655e42193
28f89138-bc10-44dc-bc8e-e0e36499bc00, Nguyen Ngoc Son, 5/20/2003 12:00:00 AM, M, e22c5323-f113-49ce-ae42-3615d9b9bd53
007b5877-451b-48e5-90b1-e73906414ea5, Ly Gia Phuong, 2/5/2004 12:00:00 AM, F, 3ac37f1c-d933-4518-b245-f80655e42193
77ad59f5-33cf-4d8f-b994-64317d5fd9c0, Tran Ly Duc, 11/2/2006 12:00:00 AM, M, 1a1aa14c-8e1a-42f9-a232-7d8d4e9d3565
76856e05-3a4a-495b-a87d-5547bf2b52eb, Le Ly Tan, 1/8/2006 12:00:00 AM, M, 1a1aa14c-8e1a-42f9-a232-7d8d4e9d3565
8ae7899d-151a-4fa7-9ba7-bd601d8c5dc1, Dinh Ngoc Tan, 7/26/2004 12:00:00 AM, M, e22c5323-f113-49ce-ae42-3615d9b9bd53
274d8101-4f6b-4e83-a62d-debd21ccaa33, Le Ly Mai, 10/19/2004 12:00:00 AM, F, 3ac37f1c-d933-4518-b245-f80655e42193
5fcb3b31-eab7-4174-affe-c50b04125f50, Tran Gia Son, 1/30/2004 12:00:00 AM, M, ce32dee8-694b-4ce0-a469-fcf5c0a5ac4a
0a13a115-43e5-4907-83e9-80350a0a68dd, Tran Ngoc Son, 9/29/2003 12:00:00 AM, M, 1a1aa14c-8e1a-42f9-a232-7d8d4e9d3565
9cb514f1-d90d-4b78-9f91-787f3eee27ae, Tran Quang Thu, 8/4/2004 12:00:00 AM, F, e22c5323-f113-49ce-ae42-3615d9b9bd53
7dc3a254-202e-4a83-b602-714a580bf5fc, Le Ly Anh, 7/4/2003 12:00:00 AM, F, 626fe20a-293f-4347-ba3d-59b279223ad6
