Subject, Student, Grade
2ef46a65-709b-4566-aadc-0611391311e6, 1d724c86-6116-44de-a370-ba438e6bf423, 50
5f673b63-8bb9-4418-a8b5-b15acc29017c, 1d724c86-6116-44de-a370-ba438e6bf423, 18
83dab227-1d09-412e-9b89-4ae5dcb585f1, 1d724c86-6116-44de-a370-ba438e6bf423, 69
6ff04762-d3f3-45da-a746-012b902ede79, 1d724c86-6116-44de-a370-ba438e6bf423, 70
384853df-1433-47f6-9a3b-83bda78411ec, 1d724c86-6116-44de-a370-ba438e6bf423, 35
f9861894-7e3a-4368-a8d2-3fb8a0d82926, bb2c1202-22e0-4970-a322-aa3a9935a1b3, 44
f4a1c274-287d-4bd5-ac6a-af7a49d40ed2, bb2c1202-22e0-4970-a322-aa3a9935a1b3, 44
56c3d175-e2cd-4805-b5cb-13af5dd6215f, bb2c1202-22e0-4970-a322-aa3a9935a1b3, 16
446c7636-1d11-4100-8e93-a487524c9d88, bb2c1202-22e0-4970-a322-aa3a9935a1b3, 86
8f48492e-3b41-47f0-a3ef-bf0364b7614d, bb2c1202-22e0-4970-a322-aa3a9935a1b3, 77
f66df16e-1754-4c82-a0a1-3677f073bb0e, bb2c1202-22e0-4970-a322-aa3a9935a1b3, 70
d2a2c16a-e6f4-4097-83f4-d891e468256a, bb2c1202-22e0-4970-a322-aa3a9935a1b3, 72
4f830cae-91ee-48f4-856b-13543e54cce9, bb2c1202-22e0-4970-a322-aa3a9935a1b3, 69
4837395f-197e-40ec-b982-6c69c512236d, d479a7d9-e76a-4475-9d43-a7e8b54df492, 76
d18077c4-1be7-4ec8-babe-8e594114db06, d479a7d9-e76a-4475-9d43-a7e8b54df492, 61
1ca19d01-ae95-46bc-a9a1-2b69e6b88053, d479a7d9-e76a-4475-9d43-a7e8b54df492, 8
2ef46a65-709b-4566-aadc-0611391311e6, d479a7d9-e76a-4475-9d43-a7e8b54df492, 77
5f673b63-8bb9-4418-a8b5-b15acc29017c, d479a7d9-e76a-4475-9d43-a7e8b54df492, 18
83dab227-1d09-412e-9b89-4ae5dcb585f1, d479a7d9-e76a-4475-9d43-a7e8b54df492, 65
6ff04762-d3f3-45da-a746-012b902ede79, d479a7d9-e76a-4475-9d43-a7e8b54df492, 45
384853df-1433-47f6-9a3b-83bda78411ec, d479a7d9-e76a-4475-9d43-a7e8b54df492, 45
f9861894-7e3a-4368-a8d2-3fb8a0d82926, 2d20ccdd-404e-4c97-bb56-9f3c80c2baa5, 65
f4a1c274-287d-4bd5-ac6a-af7a49d40ed2, 2d20ccdd-404e-4c97-bb56-9f3c80c2baa5, 11
56c3d175-e2cd-4805-b5cb-13af5dd6215f, 2d20ccdd-404e-4c97-bb56-9f3c80c2baa5, 16
446c7636-1d11-4100-8e93-a487524c9d88, 2d20ccdd-404e-4c97-bb56-9f3c80c2baa5, 82
8f48492e-3b41-47f0-a3ef-bf0364b7614d, 2d20ccdd-404e-4c97-bb56-9f3c80c2baa5, 23
f66df16e-1754-4c82-a0a1-3677f073bb0e, 2d20ccdd-404e-4c97-bb56-9f3c80c2baa5, 27
d2a2c16a-e6f4-4097-83f4-d891e468256a, 2d20ccdd-404e-4c97-bb56-9f3c80c2baa5, 1
4f830cae-91ee-48f4-856b-13543e54cce9, 2d20ccdd-404e-4c97-bb56-9f3c80c2baa5, 86
f9861894-7e3a-4368-a8d2-3fb8a0d82926, 783dcd98-bef9-4940-90fc-d36a37214596, 29
f4a1c274-287d-4bd5-ac6a-af7a49d40ed2, 783dcd98-bef9-4940-90fc-d36a37214596, 20
56c3d175-e2cd-4805-b5cb-13af5dd6215f, 783dcd98-bef9-4940-90fc-d36a37214596, 8
446c7636-1d11-4100-8e93-a487524c9d88, 783dcd98-bef9-4940-90fc-d36a37214596, 8
8f48492e-3b41-47f0-a3ef-bf0364b7614d, 783dcd98-bef9-4940-90fc-d36a37214596, 53
f66df16e-1754-4c82-a0a1-3677f073bb0e, 783dcd98-bef9-4940-90fc-d36a37214596, 52
d2a2c16a-e6f4-4097-83f4-d891e468256a, 783dcd98-bef9-4940-90fc-d36a37214596, 72
4f830cae-91ee-48f4-856b-13543e54cce9, 783dcd98-bef9-4940-90fc-d36a37214596, 5
f9861894-7e3a-4368-a8d2-3fb8a0d82926, 1aba3c83-a2e4-4dd5-8c5e-22cb7c369503, 51
f4a1c274-287d-4bd5-ac6a-af7a49d40ed2, 1aba3c83-a2e4-4dd5-8c5e-22cb7c369503, 67
56c3d175-e2cd-4805-b5cb-13af5dd6215f, 1aba3c83-a2e4-4dd5-8c5e-22cb7c369503, 38
446c7636-1d11-4100-8e93-a487524c9d88, 1aba3c83-a2e4-4dd5-8c5e-22cb7c369503, 29
8f48492e-3b41-47f0-a3ef-bf0364b7614d, 1aba3c83-a2e4-4dd5-8c5e-22cb7c369503, 38
f66df16e-1754-4c82-a0a1-3677f073bb0e, 1aba3c83-a2e4-4dd5-8c5e-22cb7c369503, 71
d2a2c16a-e6f4-4097-83f4-d891e468256a, 1aba3c83-a2e4-4dd5-8c5e-22cb7c369503, 59
4f830cae-91ee-48f4-856b-13543e54cce9, 1aba3c83-a2e4-4dd5-8c5e-22cb7c369503, 13
f9861894-7e3a-4368-a8d2-3fb8a0d82926, 924e46f3-98b6-4349-b95d-9585c71e367a, 89
f4a1c274-287d-4bd5-ac6a-af7a49d40ed2, 924e46f3-98b6-4349-b95d-9585c71e367a, 3
56c3d175-e2cd-4805-b5cb-13af5dd6215f, 924e46f3-98b6-4349-b95d-9585c71e367a, 54
446c7636-1d11-4100-8e93-a487524c9d88, 924e46f3-98b6-4349-b95d-9585c71e367a, 7
8f48492e-3b41-47f0-a3ef-bf0364b7614d, 924e46f3-98b6-4349-b95d-9585c71e367a, 83
f66df16e-1754-4c82-a0a1-3677f073bb0e, 924e46f3-98b6-4349-b95d-9585c71e367a, 49
d2a2c16a-e6f4-4097-83f4-d891e468256a, 924e46f3-98b6-4349-b95d-9585c71e367a, 81
4f830cae-91ee-48f4-856b-13543e54cce9, 924e46f3-98b6-4349-b95d-9585c71e367a, 28
f9861894-7e3a-4368-a8d2-3fb8a0d82926, 65417b59-adeb-4297-89e5-5b12fd72fbac, 75
f4a1c274-287d-4bd5-ac6a-af7a49d40ed2, 65417b59-adeb-4297-89e5-5b12fd72fbac, 45
56c3d175-e2cd-4805-b5cb-13af5dd6215f, 65417b59-adeb-4297-89e5-5b12fd72fbac, 85
446c7636-1d11-4100-8e93-a487524c9d88, 65417b59-adeb-4297-89e5-5b12fd72fbac, 7
8f48492e-3b41-47f0-a3ef-bf0364b7614d, 65417b59-adeb-4297-89e5-5b12fd72fbac, 52
f66df16e-1754-4c82-a0a1-3677f073bb0e, 65417b59-adeb-4297-89e5-5b12fd72fbac, 89
d2a2c16a-e6f4-4097-83f4-d891e468256a, 65417b59-adeb-4297-89e5-5b12fd72fbac, 11
4f830cae-91ee-48f4-856b-13543e54cce9, 65417b59-adeb-4297-89e5-5b12fd72fbac, 17
4837395f-197e-40ec-b982-6c69c512236d, 57b2d624-e761-488e-aa39-71a7efe15c3e, 42
d18077c4-1be7-4ec8-babe-8e594114db06, 57b2d624-e761-488e-aa39-71a7efe15c3e, 30
1ca19d01-ae95-46bc-a9a1-2b69e6b88053, 57b2d624-e761-488e-aa39-71a7efe15c3e, 56
2ef46a65-709b-4566-aadc-0611391311e6, 57b2d624-e761-488e-aa39-71a7efe15c3e, 57
5f673b63-8bb9-4418-a8b5-b15acc29017c, 57b2d624-e761-488e-aa39-71a7efe15c3e, 61
83dab227-1d09-412e-9b89-4ae5dcb585f1, 57b2d624-e761-488e-aa39-71a7efe15c3e, 64
6ff04762-d3f3-45da-a746-012b902ede79, 57b2d624-e761-488e-aa39-71a7efe15c3e, 15
384853df-1433-47f6-9a3b-83bda78411ec, 57b2d624-e761-488e-aa39-71a7efe15c3e, 23
f9861894-7e3a-4368-a8d2-3fb8a0d82926, 1ef558b7-f4aa-4667-84ac-ec6298783c3b, 90
f4a1c274-287d-4bd5-ac6a-af7a49d40ed2, 1ef558b7-f4aa-4667-84ac-ec6298783c3b, 2
56c3d175-e2cd-4805-b5cb-13af5dd6215f, 1ef558b7-f4aa-4667-84ac-ec6298783c3b, 25
446c7636-1d11-4100-8e93-a487524c9d88, 1ef558b7-f4aa-4667-84ac-ec6298783c3b, 52
8f48492e-3b41-47f0-a3ef-bf0364b7614d, 1ef558b7-f4aa-4667-84ac-ec6298783c3b, 27
f66df16e-1754-4c82-a0a1-3677f073bb0e, 1ef558b7-f4aa-4667-84ac-ec6298783c3b, 16
d2a2c16a-e6f4-4097-83f4-d891e468256a, 1ef558b7-f4aa-4667-84ac-ec6298783c3b, 6
4f830cae-91ee-48f4-856b-13543e54cce9, 1ef558b7-f4aa-4667-84ac-ec6298783c3b, 95
4837395f-197e-40ec-b982-6c69c512236d, fd995b1d-abe7-4b20-beed-625a6315c5f8, 53
d18077c4-1be7-4ec8-babe-8e594114db06, fd995b1d-abe7-4b20-beed-625a6315c5f8, 3
1ca19d01-ae95-46bc-a9a1-2b69e6b88053, fd995b1d-abe7-4b20-beed-625a6315c5f8, 93
2ef46a65-709b-4566-aadc-0611391311e6, fd995b1d-abe7-4b20-beed-625a6315c5f8, 20
5f673b63-8bb9-4418-a8b5-b15acc29017c, fd995b1d-abe7-4b20-beed-625a6315c5f8, 73
83dab227-1d09-412e-9b89-4ae5dcb585f1, fd995b1d-abe7-4b20-beed-625a6315c5f8, 94
6ff04762-d3f3-45da-a746-012b902ede79, fd995b1d-abe7-4b20-beed-625a6315c5f8, 2
384853df-1433-47f6-9a3b-83bda78411ec, fd995b1d-abe7-4b20-beed-625a6315c5f8, 80
4837395f-197e-40ec-b982-6c69c512236d, fc4fb2da-170a-4822-9958-45483c85c056, 40
d18077c4-1be7-4ec8-babe-8e594114db06, fc4fb2da-170a-4822-9958-45483c85c056, 81
1ca19d01-ae95-46bc-a9a1-2b69e6b88053, fc4fb2da-170a-4822-9958-45483c85c056, 33
2ef46a65-709b-4566-aadc-0611391311e6, fc4fb2da-170a-4822-9958-45483c85c056, 8
5f673b63-8bb9-4418-a8b5-b15acc29017c, fc4fb2da-170a-4822-9958-45483c85c056, 67
83dab227-1d09-412e-9b89-4ae5dcb585f1, fc4fb2da-170a-4822-9958-45483c85c056, 65
6ff04762-d3f3-45da-a746-012b902ede79, fc4fb2da-170a-4822-9958-45483c85c056, 54
384853df-1433-47f6-9a3b-83bda78411ec, fc4fb2da-170a-4822-9958-45483c85c056, 63
f9861894-7e3a-4368-a8d2-3fb8a0d82926, e71626b8-21b1-48e2-9ed9-b237637cd357, 55
f4a1c274-287d-4bd5-ac6a-af7a49d40ed2, e71626b8-21b1-48e2-9ed9-b237637cd357, 20
56c3d175-e2cd-4805-b5cb-13af5dd6215f, e71626b8-21b1-48e2-9ed9-b237637cd357, 87
446c7636-1d11-4100-8e93-a487524c9d88, e71626b8-21b1-48e2-9ed9-b237637cd357, 7
8f48492e-3b41-47f0-a3ef-bf0364b7614d, e71626b8-21b1-48e2-9ed9-b237637cd357, 14
f66df16e-1754-4c82-a0a1-3677f073bb0e, e71626b8-21b1-48e2-9ed9-b237637cd357, 1
d2a2c16a-e6f4-4097-83f4-d891e468256a, e71626b8-21b1-48e2-9ed9-b237637cd357, 52
4f830cae-91ee-48f4-856b-13543e54cce9, e71626b8-21b1-48e2-9ed9-b237637cd357, 25
f9861894-7e3a-4368-a8d2-3fb8a0d82926, 70849d1b-bad7-410d-890c-4efd257e7231, 88
f4a1c274-287d-4bd5-ac6a-af7a49d40ed2, 70849d1b-bad7-410d-890c-4efd257e7231, 31
56c3d175-e2cd-4805-b5cb-13af5dd6215f, 70849d1b-bad7-410d-890c-4efd257e7231, 18
446c7636-1d11-4100-8e93-a487524c9d88, 70849d1b-bad7-410d-890c-4efd257e7231, 81
8f48492e-3b41-47f0-a3ef-bf0364b7614d, 70849d1b-bad7-410d-890c-4efd257e7231, 23
f66df16e-1754-4c82-a0a1-3677f073bb0e, 70849d1b-bad7-410d-890c-4efd257e7231, 28
d2a2c16a-e6f4-4097-83f4-d891e468256a, 70849d1b-bad7-410d-890c-4efd257e7231, 0
4f830cae-91ee-48f4-856b-13543e54cce9, 70849d1b-bad7-410d-890c-4efd257e7231, 58
f9861894-7e3a-4368-a8d2-3fb8a0d82926, 4b64c750-a84f-468b-aa71-e40fdc36763f, 39
f4a1c274-287d-4bd5-ac6a-af7a49d40ed2, 4b64c750-a84f-468b-aa71-e40fdc36763f, 90
56c3d175-e2cd-4805-b5cb-13af5dd6215f, 4b64c750-a84f-468b-aa71-e40fdc36763f, 54
446c7636-1d11-4100-8e93-a487524c9d88, 4b64c750-a84f-468b-aa71-e40fdc36763f, 49
8f48492e-3b41-47f0-a3ef-bf0364b7614d, 4b64c750-a84f-468b-aa71-e40fdc36763f, 97
f66df16e-1754-4c82-a0a1-3677f073bb0e, 4b64c750-a84f-468b-aa71-e40fdc36763f, 92
d2a2c16a-e6f4-4097-83f4-d891e468256a, 4b64c750-a84f-468b-aa71-e40fdc36763f, 44
4f830cae-91ee-48f4-856b-13543e54cce9, 4b64c750-a84f-468b-aa71-e40fdc36763f, 48
4837395f-197e-40ec-b982-6c69c512236d, 8afb5b1d-e6a7-415e-85d8-11f608e14c0a, 28
d18077c4-1be7-4ec8-babe-8e594114db06, 8afb5b1d-e6a7-415e-85d8-11f608e14c0a, 77
1ca19d01-ae95-46bc-a9a1-2b69e6b88053, 8afb5b1d-e6a7-415e-85d8-11f608e14c0a, 17
2ef46a65-709b-4566-aadc-0611391311e6, 8afb5b1d-e6a7-415e-85d8-11f608e14c0a, 81
5f673b63-8bb9-4418-a8b5-b15acc29017c, 8afb5b1d-e6a7-415e-85d8-11f608e14c0a, 30
83dab227-1d09-412e-9b89-4ae5dcb585f1, 8afb5b1d-e6a7-415e-85d8-11f608e14c0a, 6
6ff04762-d3f3-45da-a746-012b902ede79, 8afb5b1d-e6a7-415e-85d8-11f608e14c0a, 56
384853df-1433-47f6-9a3b-83bda78411ec, 8afb5b1d-e6a7-415e-85d8-11f608e14c0a, 25
4837395f-197e-40ec-b982-6c69c512236d, c58a4c99-ff9b-4f4d-8cbe-b778908c8794, 49
d18077c4-1be7-4ec8-babe-8e594114db06, c58a4c99-ff9b-4f4d-8cbe-b778908c8794, 63
1ca19d01-ae95-46bc-a9a1-2b69e6b88053, c58a4c99-ff9b-4f4d-8cbe-b778908c8794, 98
2ef46a65-709b-4566-aadc-0611391311e6, c58a4c99-ff9b-4f4d-8cbe-b778908c8794, 6
5f673b63-8bb9-4418-a8b5-b15acc29017c, c58a4c99-ff9b-4f4d-8cbe-b778908c8794, 29
83dab227-1d09-412e-9b89-4ae5dcb585f1, c58a4c99-ff9b-4f4d-8cbe-b778908c8794, 99
6ff04762-d3f3-45da-a746-012b902ede79, c58a4c99-ff9b-4f4d-8cbe-b778908c8794, 81
384853df-1433-47f6-9a3b-83bda78411ec, c58a4c99-ff9b-4f4d-8cbe-b778908c8794, 51
4837395f-197e-40ec-b982-6c69c512236d, 7b776815-fb35-48f0-9586-9bbf32ca2c39, 51
d18077c4-1be7-4ec8-babe-8e594114db06, 7b776815-fb35-48f0-9586-9bbf32ca2c39, 68
1ca19d01-ae95-46bc-a9a1-2b69e6b88053, 7b776815-fb35-48f0-9586-9bbf32ca2c39, 32
2ef46a65-709b-4566-aadc-0611391311e6, 7b776815-fb35-48f0-9586-9bbf32ca2c39, 42
5f673b63-8bb9-4418-a8b5-b15acc29017c, 7b776815-fb35-48f0-9586-9bbf32ca2c39, 76
83dab227-1d09-412e-9b89-4ae5dcb585f1, 7b776815-fb35-48f0-9586-9bbf32ca2c39, 22
6ff04762-d3f3-45da-a746-012b902ede79, 7b776815-fb35-48f0-9586-9bbf32ca2c39, 56
384853df-1433-47f6-9a3b-83bda78411ec, 7b776815-fb35-48f0-9586-9bbf32ca2c39, 11
f9861894-7e3a-4368-a8d2-3fb8a0d82926, d93e9578-b1c0-4e45-b3de-aac82146fbe2, 80
f4a1c274-287d-4bd5-ac6a-af7a49d40ed2, d93e9578-b1c0-4e45-b3de-aac82146fbe2, 75
56c3d175-e2cd-4805-b5cb-13af5dd6215f, d93e9578-b1c0-4e45-b3de-aac82146fbe2, 69
446c7636-1d11-4100-8e93-a487524c9d88, d93e9578-b1c0-4e45-b3de-aac82146fbe2, 77
8f48492e-3b41-47f0-a3ef-bf0364b7614d, d93e9578-b1c0-4e45-b3de-aac82146fbe2, 10
f66df16e-1754-4c82-a0a1-3677f073bb0e, d93e9578-b1c0-4e45-b3de-aac82146fbe2, 4
d2a2c16a-e6f4-4097-83f4-d891e468256a, d93e9578-b1c0-4e45-b3de-aac82146fbe2, 66
4f830cae-91ee-48f4-856b-13543e54cce9, d93e9578-b1c0-4e45-b3de-aac82146fbe2, 63
f9861894-7e3a-4368-a8d2-3fb8a0d82926, 6f32a5b0-aa4c-4a9f-94c5-2c21f3564184, 77
f4a1c274-287d-4bd5-ac6a-af7a49d40ed2, 6f32a5b0-aa4c-4a9f-94c5-2c21f3564184, 39
56c3d175-e2cd-4805-b5cb-13af5dd6215f, 6f32a5b0-aa4c-4a9f-94c5-2c21f3564184, 80
446c7636-1d11-4100-8e93-a487524c9d88, 6f32a5b0-aa4c-4a9f-94c5-2c21f3564184, 38
8f48492e-3b41-47f0-a3ef-bf0364b7614d, 6f32a5b0-aa4c-4a9f-94c5-2c21f3564184, 85
f66df16e-1754-4c82-a0a1-3677f073bb0e, 6f32a5b0-aa4c-4a9f-94c5-2c21f3564184, 71
d2a2c16a-e6f4-4097-83f4-d891e468256a, 6f32a5b0-aa4c-4a9f-94c5-2c21f3564184, 95
4f830cae-91ee-48f4-856b-13543e54cce9, 6f32a5b0-aa4c-4a9f-94c5-2c21f3564184, 82
f9861894-7e3a-4368-a8d2-3fb8a0d82926, 9d6373ac-95d5-4bcd-8eb5-8b47f76432f2, 75
f4a1c274-287d-4bd5-ac6a-af7a49d40ed2, 9d6373ac-95d5-4bcd-8eb5-8b47f76432f2, 94
56c3d175-e2cd-4805-b5cb-13af5dd6215f, 9d6373ac-95d5-4bcd-8eb5-8b47f76432f2, 32
446c7636-1d11-4100-8e93-a487524c9d88, 9d6373ac-95d5-4bcd-8eb5-8b47f76432f2, 61
8f48492e-3b41-47f0-a3ef-bf0364b7614d, 9d6373ac-95d5-4bcd-8eb5-8b47f76432f2, 30
f66df16e-1754-4c82-a0a1-3677f073bb0e, 9d6373ac-95d5-4bcd-8eb5-8b47f76432f2, 94
d2a2c16a-e6f4-4097-83f4-d891e468256a, 9d6373ac-95d5-4bcd-8eb5-8b47f76432f2, 29
4f830cae-91ee-48f4-856b-13543e54cce9, 9d6373ac-95d5-4bcd-8eb5-8b47f76432f2, 41
4837395f-197e-40ec-b982-6c69c512236d, f529b2c2-b7c3-464c-9011-940182ae064b, 9
d18077c4-1be7-4ec8-babe-8e594114db06, f529b2c2-b7c3-464c-9011-940182ae064b, 2
1ca19d01-ae95-46bc-a9a1-2b69e6b88053, f529b2c2-b7c3-464c-9011-940182ae064b, 98
2ef46a65-709b-4566-aadc-0611391311e6, f529b2c2-b7c3-464c-9011-940182ae064b, 29
5f673b63-8bb9-4418-a8b5-b15acc29017c, f529b2c2-b7c3-464c-9011-940182ae064b, 60
83dab227-1d09-412e-9b89-4ae5dcb585f1, f529b2c2-b7c3-464c-9011-940182ae064b, 2
6ff04762-d3f3-45da-a746-012b902ede79, f529b2c2-b7c3-464c-9011-940182ae064b, 73
384853df-1433-47f6-9a3b-83bda78411ec, f529b2c2-b7c3-464c-9011-940182ae064b, 6
f9861894-7e3a-4368-a8d2-3fb8a0d82926, 700e02ec-efa4-4ef9-8d3d-e2961cac610f, 20
f4a1c274-287d-4bd5-ac6a-af7a49d40ed2, 700e02ec-efa4-4ef9-8d3d-e2961cac610f, 5
56c3d175-e2cd-4805-b5cb-13af5dd6215f, 700e02ec-efa4-4ef9-8d3d-e2961cac610f, 1
446c7636-1d11-4100-8e93-a487524c9d88, 700e02ec-efa4-4ef9-8d3d-e2961cac610f, 56
8f48492e-3b41-47f0-a3ef-bf0364b7614d, 700e02ec-efa4-4ef9-8d3d-e2961cac610f, 37
f66df16e-1754-4c82-a0a1-3677f073bb0e, 700e02ec-efa4-4ef9-8d3d-e2961cac610f, 79
d2a2c16a-e6f4-4097-83f4-d891e468256a, 700e02ec-efa4-4ef9-8d3d-e2961cac610f, 14
4f830cae-91ee-48f4-856b-13543e54cce9, 700e02ec-efa4-4ef9-8d3d-e2961cac610f, 44
4837395f-197e-40ec-b982-6c69c512236d, cffa957d-d8d6-4125-8476-7f035ae52f3b, 98
d18077c4-1be7-4ec8-babe-8e594114db06, cffa957d-d8d6-4125-8476-7f035ae52f3b, 34
1ca19d01-ae95-46bc-a9a1-2b69e6b88053, cffa957d-d8d6-4125-8476-7f035ae52f3b, 30
2ef46a65-709b-4566-aadc-0611391311e6, cffa957d-d8d6-4125-8476-7f035ae52f3b, 91
5f673b63-8bb9-4418-a8b5-b15acc29017c, cffa957d-d8d6-4125-8476-7f035ae52f3b, 18
83dab227-1d09-412e-9b89-4ae5dcb585f1, cffa957d-d8d6-4125-8476-7f035ae52f3b, 43
6ff04762-d3f3-45da-a746-012b902ede79, cffa957d-d8d6-4125-8476-7f035ae52f3b, 67
384853df-1433-47f6-9a3b-83bda78411ec, cffa957d-d8d6-4125-8476-7f035ae52f3b, 81
f9861894-7e3a-4368-a8d2-3fb8a0d82926, 28a3eda9-674c-4c01-b5c7-bc67cf52a54c, 73
f4a1c274-287d-4bd5-ac6a-af7a49d40ed2, 28a3eda9-674c-4c01-b5c7-bc67cf52a54c, 51
56c3d175-e2cd-4805-b5cb-13af5dd6215f, 28a3eda9-674c-4c01-b5c7-bc67cf52a54c, 68
446c7636-1d11-4100-8e93-a487524c9d88, 28a3eda9-674c-4c01-b5c7-bc67cf52a54c, 82
8f48492e-3b41-47f0-a3ef-bf0364b7614d, 28a3eda9-674c-4c01-b5c7-bc67cf52a54c, 90
f66df16e-1754-4c82-a0a1-3677f073bb0e, 28a3eda9-674c-4c01-b5c7-bc67cf52a54c, 96
d2a2c16a-e6f4-4097-83f4-d891e468256a, 28a3eda9-674c-4c01-b5c7-bc67cf52a54c, 82
4f830cae-91ee-48f4-856b-13543e54cce9, 28a3eda9-674c-4c01-b5c7-bc67cf52a54c, 86
4837395f-197e-40ec-b982-6c69c512236d, 924c297e-d44c-436f-861c-1b2ed75f2015, 46
d18077c4-1be7-4ec8-babe-8e594114db06, 924c297e-d44c-436f-861c-1b2ed75f2015, 28
1ca19d01-ae95-46bc-a9a1-2b69e6b88053, 924c297e-d44c-436f-861c-1b2ed75f2015, 68
2ef46a65-709b-4566-aadc-0611391311e6, 924c297e-d44c-436f-861c-1b2ed75f2015, 7
5f673b63-8bb9-4418-a8b5-b15acc29017c, 924c297e-d44c-436f-861c-1b2ed75f2015, 7
83dab227-1d09-412e-9b89-4ae5dcb585f1, 924c297e-d44c-436f-861c-1b2ed75f2015, 37
6ff04762-d3f3-45da-a746-012b902ede79, 924c297e-d44c-436f-861c-1b2ed75f2015, 3
384853df-1433-47f6-9a3b-83bda78411ec, 924c297e-d44c-436f-861c-1b2ed75f2015, 74
f9861894-7e3a-4368-a8d2-3fb8a0d82926, b84e6418-8c47-49af-ac78-6180be5a6474, 66
f4a1c274-287d-4bd5-ac6a-af7a49d40ed2, b84e6418-8c47-49af-ac78-6180be5a6474, 74
56c3d175-e2cd-4805-b5cb-13af5dd6215f, b84e6418-8c47-49af-ac78-6180be5a6474, 17
446c7636-1d11-4100-8e93-a487524c9d88, b84e6418-8c47-49af-ac78-6180be5a6474, 80
8f48492e-3b41-47f0-a3ef-bf0364b7614d, b84e6418-8c47-49af-ac78-6180be5a6474, 70
f66df16e-1754-4c82-a0a1-3677f073bb0e, b84e6418-8c47-49af-ac78-6180be5a6474, 38
d2a2c16a-e6f4-4097-83f4-d891e468256a, b84e6418-8c47-49af-ac78-6180be5a6474, 44
4f830cae-91ee-48f4-856b-13543e54cce9, b84e6418-8c47-49af-ac78-6180be5a6474, 96
4837395f-197e-40ec-b982-6c69c512236d, 8dc429a3-3aeb-499a-aa5f-d79dfa078946, 80
d18077c4-1be7-4ec8-babe-8e594114db06, 8dc429a3-3aeb-499a-aa5f-d79dfa078946, 89
1ca19d01-ae95-46bc-a9a1-2b69e6b88053, 8dc429a3-3aeb-499a-aa5f-d79dfa078946, 64
2ef46a65-709b-4566-aadc-0611391311e6, 8dc429a3-3aeb-499a-aa5f-d79dfa078946, 97
5f673b63-8bb9-4418-a8b5-b15acc29017c, 8dc429a3-3aeb-499a-aa5f-d79dfa078946, 64
83dab227-1d09-412e-9b89-4ae5dcb585f1, 8dc429a3-3aeb-499a-aa5f-d79dfa078946, 39
6ff04762-d3f3-45da-a746-012b902ede79, 8dc429a3-3aeb-499a-aa5f-d79dfa078946, 22
384853df-1433-47f6-9a3b-83bda78411ec, 8dc429a3-3aeb-499a-aa5f-d79dfa078946, 67
4837395f-197e-40ec-b982-6c69c512236d, 5a3bdcf5-3996-43d0-b77a-4be17b812171, 36
d18077c4-1be7-4ec8-babe-8e594114db06, 5a3bdcf5-3996-43d0-b77a-4be17b812171, 17
1ca19d01-ae95-46bc-a9a1-2b69e6b88053, 5a3bdcf5-3996-43d0-b77a-4be17b812171, 56
2ef46a65-709b-4566-aadc-0611391311e6, 5a3bdcf5-3996-43d0-b77a-4be17b812171, 9
5f673b63-8bb9-4418-a8b5-b15acc29017c, 5a3bdcf5-3996-43d0-b77a-4be17b812171, 35
83dab227-1d09-412e-9b89-4ae5dcb585f1, 5a3bdcf5-3996-43d0-b77a-4be17b812171, 91
6ff04762-d3f3-45da-a746-012b902ede79, 5a3bdcf5-3996-43d0-b77a-4be17b812171, 16
384853df-1433-47f6-9a3b-83bda78411ec, 5a3bdcf5-3996-43d0-b77a-4be17b812171, 24
4837395f-197e-40ec-b982-6c69c512236d, 91143686-3937-449a-a4a3-f308a85436be, 24
d18077c4-1be7-4ec8-babe-8e594114db06, 91143686-3937-449a-a4a3-f308a85436be, 15
1ca19d01-ae95-46bc-a9a1-2b69e6b88053, 91143686-3937-449a-a4a3-f308a85436be, 9
2ef46a65-709b-4566-aadc-0611391311e6, 91143686-3937-449a-a4a3-f308a85436be, 9
5f673b63-8bb9-4418-a8b5-b15acc29017c, 91143686-3937-449a-a4a3-f308a85436be, 11
83dab227-1d09-412e-9b89-4ae5dcb585f1, 91143686-3937-449a-a4a3-f308a85436be, 6
6ff04762-d3f3-45da-a746-012b902ede79, 91143686-3937-449a-a4a3-f308a85436be, 36
384853df-1433-47f6-9a3b-83bda78411ec, 91143686-3937-449a-a4a3-f308a85436be, 60
f9861894-7e3a-4368-a8d2-3fb8a0d82926, 024857c5-c482-44bf-b228-0fd329998f63, 31
f4a1c274-287d-4bd5-ac6a-af7a49d40ed2, 024857c5-c482-44bf-b228-0fd329998f63, 57
56c3d175-e2cd-4805-b5cb-13af5dd6215f, 024857c5-c482-44bf-b228-0fd329998f63, 24
446c7636-1d11-4100-8e93-a487524c9d88, 024857c5-c482-44bf-b228-0fd329998f63, 45
8f48492e-3b41-47f0-a3ef-bf0364b7614d, 024857c5-c482-44bf-b228-0fd329998f63, 25
f66df16e-1754-4c82-a0a1-3677f073bb0e, 024857c5-c482-44bf-b228-0fd329998f63, 87
d2a2c16a-e6f4-4097-83f4-d891e468256a, 024857c5-c482-44bf-b228-0fd329998f63, 11
4f830cae-91ee-48f4-856b-13543e54cce9, 024857c5-c482-44bf-b228-0fd329998f63, 34
4837395f-197e-40ec-b982-6c69c512236d, a327dd73-5307-4b3e-9079-7fa8fcb57aac, 6
