Subject, Student, Grade
fd245740-717a-4810-abfa-b2e338d6aacc, 5abed99c-899c-4acb-ba88-b0f9432b4384, 15
0e30ce78-5558-4a2c-877a-1491c561b282, 5abed99c-899c-4acb-ba88-b0f9432b4384, 41
d092a854-e3b1-4e04-ae9c-2bb40b9e902b, 5abed99c-899c-4acb-ba88-b0f9432b4384, 25
535ddbc7-1f52-49cf-b691-9978682a990c, 5abed99c-899c-4acb-ba88-b0f9432b4384, 56
23709580-a699-4773-9c04-e17c08b04d76, c71f4abe-5d00-4ba1-8710-542a07829b2b, 54
b8688d6c-a0bc-4adc-b9a1-019e02878f6a, c71f4abe-5d00-4ba1-8710-542a07829b2b, 68
ca335bbd-f791-49b0-a9be-b9965904939e, c71f4abe-5d00-4ba1-8710-542a07829b2b, 48
16d539dc-319b-4a6d-8f3a-9a5b1b0bc238, c71f4abe-5d00-4ba1-8710-542a07829b2b, 11
a93351b5-f155-4e59-b732-ec81956ee3ef, c71f4abe-5d00-4ba1-8710-542a07829b2b, 65
d6d494d7-394e-4488-8bf2-1b0c30ca833e, c71f4abe-5d00-4ba1-8710-542a07829b2b, 8
d96a5f45-754c-4236-8a84-4866860a0893, c71f4abe-5d00-4ba1-8710-542a07829b2b, 14
591268da-16ea-4856-95c9-72160d43d39a, c71f4abe-5d00-4ba1-8710-542a07829b2b, 8
23709580-a699-4773-9c04-e17c08b04d76, 631c4b89-73be-4e37-a61e-d3260997f10f, 12
b8688d6c-a0bc-4adc-b9a1-019e02878f6a, 631c4b89-73be-4e37-a61e-d3260997f10f, 51
ca335bbd-f791-49b0-a9be-b9965904939e, 631c4b89-73be-4e37-a61e-d3260997f10f, 91
16d539dc-319b-4a6d-8f3a-9a5b1b0bc238, 631c4b89-73be-4e37-a61e-d3260997f10f, 88
a93351b5-f155-4e59-b732-ec81956ee3ef, 631c4b89-73be-4e37-a61e-d3260997f10f, 57
d6d494d7-394e-4488-8bf2-1b0c30ca833e, 631c4b89-73be-4e37-a61e-d3260997f10f, 5
d96a5f45-754c-4236-8a84-4866860a0893, 631c4b89-73be-4e37-a61e-d3260997f10f, 47
591268da-16ea-4856-95c9-72160d43d39a, 631c4b89-73be-4e37-a61e-d3260997f10f, 25
23709580-a699-4773-9c04-e17c08b04d76, ca4014e0-1c58-4259-85a9-53fddfdb779d, 16
b8688d6c-a0bc-4adc-b9a1-019e02878f6a, ca4014e0-1c58-4259-85a9-53fddfdb779d, 60
ca335bbd-f791-49b0-a9be-b9965904939e, ca4014e0-1c58-4259-85a9-53fddfdb779d, 16
16d539dc-319b-4a6d-8f3a-9a5b1b0bc238, ca4014e0-1c58-4259-85a9-53fddfdb779d, 10
a93351b5-f155-4e59-b732-ec81956ee3ef, ca4014e0-1c58-4259-85a9-53fddfdb779d, 23
d6d494d7-394e-4488-8bf2-1b0c30ca833e, ca4014e0-1c58-4259-85a9-53fddfdb779d, 57
d96a5f45-754c-4236-8a84-4866860a0893, ca4014e0-1c58-4259-85a9-53fddfdb779d, 5
591268da-16ea-4856-95c9-72160d43d39a, ca4014e0-1c58-4259-85a9-53fddfdb779d, 50
23709580-a699-4773-9c04-e17c08b04d76, a017cac3-7871-4ba3-aa04-6b0c5f7ab5fc, 68
b8688d6c-a0bc-4adc-b9a1-019e02878f6a, a017cac3-7871-4ba3-aa04-6b0c5f7ab5fc, 3
ca335bbd-f791-49b0-a9be-b9965904939e, a017cac3-7871-4ba3-aa04-6b0c5f7ab5fc, 37
16d539dc-319b-4a6d-8f3a-9a5b1b0bc238, a017cac3-7871-4ba3-aa04-6b0c5f7ab5fc, 49
a93351b5-f155-4e59-b732-ec81956ee3ef, a017cac3-7871-4ba3-aa04-6b0c5f7ab5fc, 31
d6d494d7-394e-4488-8bf2-1b0c30ca833e, a017cac3-7871-4ba3-aa04-6b0c5f7ab5fc, 62
d96a5f45-754c-4236-8a84-4866860a0893, a017cac3-7871-4ba3-aa04-6b0c5f7ab5fc, 39
591268da-16ea-4856-95c9-72160d43d39a, a017cac3-7871-4ba3-aa04-6b0c5f7ab5fc, 28
23709580-a699-4773-9c04-e17c08b04d76, d639c126-4e46-452e-9982-c4af852e6a1e, 52
b8688d6c-a0bc-4adc-b9a1-019e02878f6a, d639c126-4e46-452e-9982-c4af852e6a1e, 65
ca335bbd-f791-49b0-a9be-b9965904939e, d639c126-4e46-452e-9982-c4af852e6a1e, 72
16d539dc-319b-4a6d-8f3a-9a5b1b0bc238, d639c126-4e46-452e-9982-c4af852e6a1e, 50
a93351b5-f155-4e59-b732-ec81956ee3ef, d639c126-4e46-452e-9982-c4af852e6a1e, 40
d6d494d7-394e-4488-8bf2-1b0c30ca833e, d639c126-4e46-452e-9982-c4af852e6a1e, 10
d96a5f45-754c-4236-8a84-4866860a0893, d639c126-4e46-452e-9982-c4af852e6a1e, 7
591268da-16ea-4856-95c9-72160d43d39a, d639c126-4e46-452e-9982-c4af852e6a1e, 7
57e22320-837b-4345-81ec-3387ace7afb3, f3d66850-04e5-4d97-9d80-a080b1fcbfe6, 71
a375c99c-c33a-4c68-be93-126d562ee31c, f3d66850-04e5-4d97-9d80-a080b1fcbfe6, 82
ac0e2a2f-42f9-4e50-9f95-eec9866413d8, f3d66850-04e5-4d97-9d80-a080b1fcbfe6, 24
d7984354-6c88-4855-af4c-3b9fb5ab5594, f3d66850-04e5-4d97-9d80-a080b1fcbfe6, 3
fd245740-717a-4810-abfa-b2e338d6aacc, f3d66850-04e5-4d97-9d80-a080b1fcbfe6, 98
0e30ce78-5558-4a2c-877a-1491c561b282, f3d66850-04e5-4d97-9d80-a080b1fcbfe6, 17
d092a854-e3b1-4e04-ae9c-2bb40b9e902b, f3d66850-04e5-4d97-9d80-a080b1fcbfe6, 54
535ddbc7-1f52-49cf-b691-9978682a990c, f3d66850-04e5-4d97-9d80-a080b1fcbfe6, 51
57e22320-837b-4345-81ec-3387ace7afb3, 862b5019-d731-4782-924e-4ce677105ff8, 82
a375c99c-c33a-4c68-be93-126d562ee31c, 862b5019-d731-4782-924e-4ce677105ff8, 62
ac0e2a2f-42f9-4e50-9f95-eec9866413d8, 862b5019-d731-4782-924e-4ce677105ff8, 12
d7984354-6c88-4855-af4c-3b9fb5ab5594, 862b5019-d731-4782-924e-4ce677105ff8, 56
fd245740-717a-4810-abfa-b2e338d6aacc, 862b5019-d731-4782-924e-4ce677105ff8, 25
0e30ce78-5558-4a2c-877a-1491c561b282, 862b5019-d731-4782-924e-4ce677105ff8, 14
d092a854-e3b1-4e04-ae9c-2bb40b9e902b, 862b5019-d731-4782-924e-4ce677105ff8, 33
535ddbc7-1f52-49cf-b691-9978682a990c, 862b5019-d731-4782-924e-4ce677105ff8, 98
23709580-a699-4773-9c04-e17c08b04d76, f4c70dce-8446-4dfb-afd0-e54f38386222, 63
b8688d6c-a0bc-4adc-b9a1-019e02878f6a, f4c70dce-8446-4dfb-afd0-e54f38386222, 99
ca335bbd-f791-49b0-a9be-b9965904939e, f4c70dce-8446-4dfb-afd0-e54f38386222, 44
16d539dc-319b-4a6d-8f3a-9a5b1b0bc238, f4c70dce-8446-4dfb-afd0-e54f38386222, 61
a93351b5-f155-4e59-b732-ec81956ee3ef, f4c70dce-8446-4dfb-afd0-e54f38386222, 71
d6d494d7-394e-4488-8bf2-1b0c30ca833e, f4c70dce-8446-4dfb-afd0-e54f38386222, 66
d96a5f45-754c-4236-8a84-4866860a0893, f4c70dce-8446-4dfb-afd0-e54f38386222, 78
591268da-16ea-4856-95c9-72160d43d39a, f4c70dce-8446-4dfb-afd0-e54f38386222, 51
57e22320-837b-4345-81ec-3387ace7afb3, 0d994ffa-dfaa-4684-b0a0-823b7a57140a, 11
a375c99c-c33a-4c68-be93-126d562ee31c, 0d994ffa-dfaa-4684-b0a0-823b7a57140a, 62
ac0e2a2f-42f9-4e50-9f95-eec9866413d8, 0d994ffa-dfaa-4684-b0a0-823b7a57140a, 35
d7984354-6c88-4855-af4c-3b9fb5ab5594, 0d994ffa-dfaa-4684-b0a0-823b7a57140a, 93
fd245740-717a-4810-abfa-b2e338d6aacc, 0d994ffa-dfaa-4684-b0a0-823b7a57140a, 33
0e30ce78-5558-4a2c-877a-1491c561b282, 0d994ffa-dfaa-4684-b0a0-823b7a57140a, 97
d092a854-e3b1-4e04-ae9c-2bb40b9e902b, 0d994ffa-dfaa-4684-b0a0-823b7a57140a, 86
535ddbc7-1f52-49cf-b691-9978682a990c, 0d994ffa-dfaa-4684-b0a0-823b7a57140a, 5
23709580-a699-4773-9c04-e17c08b04d76, 45f88e49-342f-46ac-a175-f6e47d89f006, 52
b8688d6c-a0bc-4adc-b9a1-019e02878f6a, 45f88e49-342f-46ac-a175-f6e47d89f006, 8
ca335bbd-f791-49b0-a9be-b9965904939e, 45f88e49-342f-46ac-a175-f6e47d89f006, 40
16d539dc-319b-4a6d-8f3a-9a5b1b0bc238, 45f88e49-342f-46ac-a175-f6e47d89f006, 41
a93351b5-f155-4e59-b732-ec81956ee3ef, 45f88e49-342f-46ac-a175-f6e47d89f006, 32
d6d494d7-394e-4488-8bf2-1b0c30ca833e, 45f88e49-342f-46ac-a175-f6e47d89f006, 1
d96a5f45-754c-4236-8a84-4866860a0893, 45f88e49-342f-46ac-a175-f6e47d89f006, 52
591268da-16ea-4856-95c9-72160d43d39a, 45f88e49-342f-46ac-a175-f6e47d89f006, 50
23709580-a699-4773-9c04-e17c08b04d76, 027df8a9-9c21-440d-b853-7ab359d9c905, 49
b8688d6c-a0bc-4adc-b9a1-019e02878f6a, 027df8a9-9c21-440d-b853-7ab359d9c905, 87
ca335bbd-f791-49b0-a9be-b9965904939e, 027df8a9-9c21-440d-b853-7ab359d9c905, 67
16d539dc-319b-4a6d-8f3a-9a5b1b0bc238, 027df8a9-9c21-440d-b853-7ab359d9c905, 69
a93351b5-f155-4e59-b732-ec81956ee3ef, 027df8a9-9c21-440d-b853-7ab359d9c905, 50
d6d494d7-394e-4488-8bf2-1b0c30ca833e, 027df8a9-9c21-440d-b853-7ab359d9c905, 84
d96a5f45-754c-4236-8a84-4866860a0893, 027df8a9-9c21-440d-b853-7ab359d9c905, 2
591268da-16ea-4856-95c9-72160d43d39a, 027df8a9-9c21-440d-b853-7ab359d9c905, 37
57e22320-837b-4345-81ec-3387ace7afb3, f67b44ea-ce2f-4888-9b19-eac9ef317337, 31
a375c99c-c33a-4c68-be93-126d562ee31c, f67b44ea-ce2f-4888-9b19-eac9ef317337, 75
ac0e2a2f-42f9-4e50-9f95-eec9866413d8, f67b44ea-ce2f-4888-9b19-eac9ef317337, 88
d7984354-6c88-4855-af4c-3b9fb5ab5594, f67b44ea-ce2f-4888-9b19-eac9ef317337, 42
fd245740-717a-4810-abfa-b2e338d6aacc, f67b44ea-ce2f-4888-9b19-eac9ef317337, 67
0e30ce78-5558-4a2c-877a-1491c561b282, f67b44ea-ce2f-4888-9b19-eac9ef317337, 47
d092a854-e3b1-4e04-ae9c-2bb40b9e902b, f67b44ea-ce2f-4888-9b19-eac9ef317337, 36
535ddbc7-1f52-49cf-b691-9978682a990c, f67b44ea-ce2f-4888-9b19-eac9ef317337, 5
57e22320-837b-4345-81ec-3387ace7afb3, ee6ace5d-efaf-4e01-9964-82d80713adf0, 4
a375c99c-c33a-4c68-be93-126d562ee31c, ee6ace5d-efaf-4e01-9964-82d80713adf0, 73
ac0e2a2f-42f9-4e50-9f95-eec9866413d8, ee6ace5d-efaf-4e01-9964-82d80713adf0, 92
d7984354-6c88-4855-af4c-3b9fb5ab5594, ee6ace5d-efaf-4e01-9964-82d80713adf0, 35
fd245740-717a-4810-abfa-b2e338d6aacc, ee6ace5d-efaf-4e01-9964-82d80713adf0, 82
0e30ce78-5558-4a2c-877a-1491c561b282, ee6ace5d-efaf-4e01-9964-82d80713adf0, 62
d092a854-e3b1-4e04-ae9c-2bb40b9e902b, ee6ace5d-efaf-4e01-9964-82d80713adf0, 18
535ddbc7-1f52-49cf-b691-9978682a990c, ee6ace5d-efaf-4e01-9964-82d80713adf0, 86
23709580-a699-4773-9c04-e17c08b04d76, 9bd27c66-8e56-40f8-ad1c-bf487f1a4d38, 77
b8688d6c-a0bc-4adc-b9a1-019e02878f6a, 9bd27c66-8e56-40f8-ad1c-bf487f1a4d38, 6
ca335bbd-f791-49b0-a9be-b9965904939e, 9bd27c66-8e56-40f8-ad1c-bf487f1a4d38, 3
16d539dc-319b-4a6d-8f3a-9a5b1b0bc238, 9bd27c66-8e56-40f8-ad1c-bf487f1a4d38, 16
a93351b5-f155-4e59-b732-ec81956ee3ef, 9bd27c66-8e56-40f8-ad1c-bf487f1a4d38, 75
d6d494d7-394e-4488-8bf2-1b0c30ca833e, 9bd27c66-8e56-40f8-ad1c-bf487f1a4d38, 92
d96a5f45-754c-4236-8a84-4866860a0893, 9bd27c66-8e56-40f8-ad1c-bf487f1a4d38, 65
591268da-16ea-4856-95c9-72160d43d39a, 9bd27c66-8e56-40f8-ad1c-bf487f1a4d38, 62
23709580-a699-4773-9c04-e17c08b04d76, 26b82188-bc5d-4873-8aaf-17349c0842a7, 46
b8688d6c-a0bc-4adc-b9a1-019e02878f6a, 26b82188-bc5d-4873-8aaf-17349c0842a7, 94
ca335bbd-f791-49b0-a9be-b9965904939e, 26b82188-bc5d-4873-8aaf-17349c0842a7, 11
16d539dc-319b-4a6d-8f3a-9a5b1b0bc238, 26b82188-bc5d-4873-8aaf-17349c0842a7, 85
a93351b5-f155-4e59-b732-ec81956ee3ef, 26b82188-bc5d-4873-8aaf-17349c0842a7, 99
d6d494d7-394e-4488-8bf2-1b0c30ca833e, 26b82188-bc5d-4873-8aaf-17349c0842a7, 8
d96a5f45-754c-4236-8a84-4866860a0893, 26b82188-bc5d-4873-8aaf-17349c0842a7, 1
591268da-16ea-4856-95c9-72160d43d39a, 26b82188-bc5d-4873-8aaf-17349c0842a7, 28
57e22320-837b-4345-81ec-3387ace7afb3, dc491ffd-8135-40b6-9d59-dc250a613241, 60
a375c99c-c33a-4c68-be93-126d562ee31c, dc491ffd-8135-40b6-9d59-dc250a613241, 99
ac0e2a2f-42f9-4e50-9f95-eec9866413d8, dc491ffd-8135-40b6-9d59-dc250a613241, 61
d7984354-6c88-4855-af4c-3b9fb5ab5594, dc491ffd-8135-40b6-9d59-dc250a613241, 58
fd245740-717a-4810-abfa-b2e338d6aacc, dc491ffd-8135-40b6-9d59-dc250a613241, 9
0e30ce78-5558-4a2c-877a-1491c561b282, dc491ffd-8135-40b6-9d59-dc250a613241, 44
d092a854-e3b1-4e04-ae9c-2bb40b9e902b, dc491ffd-8135-40b6-9d59-dc250a613241, 38
535ddbc7-1f52-49cf-b691-9978682a990c, dc491ffd-8135-40b6-9d59-dc250a613241, 5
23709580-a699-4773-9c04-e17c08b04d76, b5ab493f-fd7e-4b3d-94b0-d54f5eed9bb4, 73
b8688d6c-a0bc-4adc-b9a1-019e02878f6a, b5ab493f-fd7e-4b3d-94b0-d54f5eed9bb4, 35
ca335bbd-f791-49b0-a9be-b9965904939e, b5ab493f-fd7e-4b3d-94b0-d54f5eed9bb4, 37
16d539dc-319b-4a6d-8f3a-9a5b1b0bc238, b5ab493f-fd7e-4b3d-94b0-d54f5eed9bb4, 60
a93351b5-f155-4e59-b732-ec81956ee3ef, b5ab493f-fd7e-4b3d-94b0-d54f5eed9bb4, 9
d6d494d7-394e-4488-8bf2-1b0c30ca833e, b5ab493f-fd7e-4b3d-94b0-d54f5eed9bb4, 17
d96a5f45-754c-4236-8a84-4866860a0893, b5ab493f-fd7e-4b3d-94b0-d54f5eed9bb4, 69
591268da-16ea-4856-95c9-72160d43d39a, b5ab493f-fd7e-4b3d-94b0-d54f5eed9bb4, 88
23709580-a699-4773-9c04-e17c08b04d76, 0d9dac23-b744-4d7e-8c21-2513c3ac3298, 68
b8688d6c-a0bc-4adc-b9a1-019e02878f6a, 0d9dac23-b744-4d7e-8c21-2513c3ac3298, 81
ca335bbd-f791-49b0-a9be-b9965904939e, 0d9dac23-b744-4d7e-8c21-2513c3ac3298, 92
16d539dc-319b-4a6d-8f3a-9a5b1b0bc238, 0d9dac23-b744-4d7e-8c21-2513c3ac3298, 43
a93351b5-f155-4e59-b732-ec81956ee3ef, 0d9dac23-b744-4d7e-8c21-2513c3ac3298, 81
d6d494d7-394e-4488-8bf2-1b0c30ca833e, 0d9dac23-b744-4d7e-8c21-2513c3ac3298, 86
d96a5f45-754c-4236-8a84-4866860a0893, 0d9dac23-b744-4d7e-8c21-2513c3ac3298, 63
591268da-16ea-4856-95c9-72160d43d39a, 0d9dac23-b744-4d7e-8c21-2513c3ac3298, 40
23709580-a699-4773-9c04-e17c08b04d76, fd27eb63-9070-48c2-afdf-014f9ce68465, 10
b8688d6c-a0bc-4adc-b9a1-019e02878f6a, fd27eb63-9070-48c2-afdf-014f9ce68465, 25
ca335bbd-f791-49b0-a9be-b9965904939e, fd27eb63-9070-48c2-afdf-014f9ce68465, 96
16d539dc-319b-4a6d-8f3a-9a5b1b0bc238, fd27eb63-9070-48c2-afdf-014f9ce68465, 73
a93351b5-f155-4e59-b732-ec81956ee3ef, fd27eb63-9070-48c2-afdf-014f9ce68465, 35
d6d494d7-394e-4488-8bf2-1b0c30ca833e, fd27eb63-9070-48c2-afdf-014f9ce68465, 52
d96a5f45-754c-4236-8a84-4866860a0893, fd27eb63-9070-48c2-afdf-014f9ce68465, 6
591268da-16ea-4856-95c9-72160d43d39a, fd27eb63-9070-48c2-afdf-014f9ce68465, 96
23709580-a699-4773-9c04-e17c08b04d76, 42fe5131-c0d2-4907-8b1c-6553d13b93fb, 72
b8688d6c-a0bc-4adc-b9a1-019e02878f6a, 42fe5131-c0d2-4907-8b1c-6553d13b93fb, 64
ca335bbd-f791-49b0-a9be-b9965904939e, 42fe5131-c0d2-4907-8b1c-6553d13b93fb, 76
16d539dc-319b-4a6d-8f3a-9a5b1b0bc238, 42fe5131-c0d2-4907-8b1c-6553d13b93fb, 84
a93351b5-f155-4e59-b732-ec81956ee3ef, 42fe5131-c0d2-4907-8b1c-6553d13b93fb, 0
d6d494d7-394e-4488-8bf2-1b0c30ca833e, 42fe5131-c0d2-4907-8b1c-6553d13b93fb, 60
d96a5f45-754c-4236-8a84-4866860a0893, 42fe5131-c0d2-4907-8b1c-6553d13b93fb, 77
591268da-16ea-4856-95c9-72160d43d39a, 42fe5131-c0d2-4907-8b1c-6553d13b93fb, 33
57e22320-837b-4345-81ec-3387ace7afb3, f00ba42d-12ba-45b8-8783-8dff0d36e823, 68
a375c99c-c33a-4c68-be93-126d562ee31c, f00ba42d-12ba-45b8-8783-8dff0d36e823, 98
ac0e2a2f-42f9-4e50-9f95-eec9866413d8, f00ba42d-12ba-45b8-8783-8dff0d36e823, 44
d7984354-6c88-4855-af4c-3b9fb5ab5594, f00ba42d-12ba-45b8-8783-8dff0d36e823, 40
fd245740-717a-4810-abfa-b2e338d6aacc, f00ba42d-12ba-45b8-8783-8dff0d36e823, 55
0e30ce78-5558-4a2c-877a-1491c561b282, f00ba42d-12ba-45b8-8783-8dff0d36e823, 5
d092a854-e3b1-4e04-ae9c-2bb40b9e902b, f00ba42d-12ba-45b8-8783-8dff0d36e823, 52
535ddbc7-1f52-49cf-b691-9978682a990c, f00ba42d-12ba-45b8-8783-8dff0d36e823, 29
57e22320-837b-4345-81ec-3387ace7afb3, e600e86c-71b8-473c-9cee-2c8ad1630186, 25
a375c99c-c33a-4c68-be93-126d562ee31c, e600e86c-71b8-473c-9cee-2c8ad1630186, 23
ac0e2a2f-42f9-4e50-9f95-eec9866413d8, e600e86c-71b8-473c-9cee-2c8ad1630186, 16
d7984354-6c88-4855-af4c-3b9fb5ab5594, e600e86c-71b8-473c-9cee-2c8ad1630186, 17
fd245740-717a-4810-abfa-b2e338d6aacc, e600e86c-71b8-473c-9cee-2c8ad1630186, 17
0e30ce78-5558-4a2c-877a-1491c561b282, e600e86c-71b8-473c-9cee-2c8ad1630186, 58
d092a854-e3b1-4e04-ae9c-2bb40b9e902b, e600e86c-71b8-473c-9cee-2c8ad1630186, 47
535ddbc7-1f52-49cf-b691-9978682a990c, e600e86c-71b8-473c-9cee-2c8ad1630186, 74
23709580-a699-4773-9c04-e17c08b04d76, 3d292f3c-ba39-4078-9ba9-90aff35d682e, 36
b8688d6c-a0bc-4adc-b9a1-019e02878f6a, 3d292f3c-ba39-4078-9ba9-90aff35d682e, 21
ca335bbd-f791-49b0-a9be-b9965904939e, 3d292f3c-ba39-4078-9ba9-90aff35d682e, 47
16d539dc-319b-4a6d-8f3a-9a5b1b0bc238, 3d292f3c-ba39-4078-9ba9-90aff35d682e, 84
a93351b5-f155-4e59-b732-ec81956ee3ef, 3d292f3c-ba39-4078-9ba9-90aff35d682e, 48
d6d494d7-394e-4488-8bf2-1b0c30ca833e, 3d292f3c-ba39-4078-9ba9-90aff35d682e, 65
d96a5f45-754c-4236-8a84-4866860a0893, 3d292f3c-ba39-4078-9ba9-90aff35d682e, 70
591268da-16ea-4856-95c9-72160d43d39a, 3d292f3c-ba39-4078-9ba9-90aff35d682e, 21
23709580-a699-4773-9c04-e17c08b04d76, ef93209f-556c-49a1-a5de-da07d3866f1b, 28
b8688d6c-a0bc-4adc-b9a1-019e02878f6a, ef93209f-556c-49a1-a5de-da07d3866f1b, 42
ca335bbd-f791-49b0-a9be-b9965904939e, ef93209f-556c-49a1-a5de-da07d3866f1b, 88
16d539dc-319b-4a6d-8f3a-9a5b1b0bc238, ef93209f-556c-49a1-a5de-da07d3866f1b, 45
a93351b5-f155-4e59-b732-ec81956ee3ef, ef93209f-556c-49a1-a5de-da07d3866f1b, 41
d6d494d7-394e-4488-8bf2-1b0c30ca833e, ef93209f-556c-49a1-a5de-da07d3866f1b, 85
d96a5f45-754c-4236-8a84-4866860a0893, ef93209f-556c-49a1-a5de-da07d3866f1b, 88
591268da-16ea-4856-95c9-72160d43d39a, ef93209f-556c-49a1-a5de-da07d3866f1b, 8
57e22320-837b-4345-81ec-3387ace7afb3, bb219959-c386-4c78-9549-2f8573f9f172, 4
a375c99c-c33a-4c68-be93-126d562ee31c, bb219959-c386-4c78-9549-2f8573f9f172, 59
ac0e2a2f-42f9-4e50-9f95-eec9866413d8, bb219959-c386-4c78-9549-2f8573f9f172, 75
d7984354-6c88-4855-af4c-3b9fb5ab5594, bb219959-c386-4c78-9549-2f8573f9f172, 83
fd245740-717a-4810-abfa-b2e338d6aacc, bb219959-c386-4c78-9549-2f8573f9f172, 42
0e30ce78-5558-4a2c-877a-1491c561b282, bb219959-c386-4c78-9549-2f8573f9f172, 22
d092a854-e3b1-4e04-ae9c-2bb40b9e902b, bb219959-c386-4c78-9549-2f8573f9f172, 85
535ddbc7-1f52-49cf-b691-9978682a990c, bb219959-c386-4c78-9549-2f8573f9f172, 5
23709580-a699-4773-9c04-e17c08b04d76, 9bd7851a-b467-4eba-824f-36d835af0bc2, 74
b8688d6c-a0bc-4adc-b9a1-019e02878f6a, 9bd7851a-b467-4eba-824f-36d835af0bc2, 67
ca335bbd-f791-49b0-a9be-b9965904939e, 9bd7851a-b467-4eba-824f-36d835af0bc2, 48
16d539dc-319b-4a6d-8f3a-9a5b1b0bc238, 9bd7851a-b467-4eba-824f-36d835af0bc2, 12
a93351b5-f155-4e59-b732-ec81956ee3ef, 9bd7851a-b467-4eba-824f-36d835af0bc2, 35
d6d494d7-394e-4488-8bf2-1b0c30ca833e, 9bd7851a-b467-4eba-824f-36d835af0bc2, 89
d96a5f45-754c-4236-8a84-4866860a0893, 9bd7851a-b467-4eba-824f-36d835af0bc2, 78
591268da-16ea-4856-95c9-72160d43d39a, 9bd7851a-b467-4eba-824f-36d835af0bc2, 14
23709580-a699-4773-9c04-e17c08b04d76, 3b385fed-70e6-4cd6-987e-a2aea747c1ac, 16
b8688d6c-a0bc-4adc-b9a1-019e02878f6a, 3b385fed-70e6-4cd6-987e-a2aea747c1ac, 2
ca335bbd-f791-49b0-a9be-b9965904939e, 3b385fed-70e6-4cd6-987e-a2aea747c1ac, 48
16d539dc-319b-4a6d-8f3a-9a5b1b0bc238, 3b385fed-70e6-4cd6-987e-a2aea747c1ac, 79
a93351b5-f155-4e59-b732-ec81956ee3ef, 3b385fed-70e6-4cd6-987e-a2aea747c1ac, 12
d6d494d7-394e-4488-8bf2-1b0c30ca833e, 3b385fed-70e6-4cd6-987e-a2aea747c1ac, 93
d96a5f45-754c-4236-8a84-4866860a0893, 3b385fed-70e6-4cd6-987e-a2aea747c1ac, 86
591268da-16ea-4856-95c9-72160d43d39a, 3b385fed-70e6-4cd6-987e-a2aea747c1ac, 2
23709580-a699-4773-9c04-e17c08b04d76, 19ef414a-e448-46ee-bb50-a87de81494b0, 27
b8688d6c-a0bc-4adc-b9a1-019e02878f6a, 19ef414a-e448-46ee-bb50-a87de81494b0, 23
ca335bbd-f791-49b0-a9be-b9965904939e, 19ef414a-e448-46ee-bb50-a87de81494b0, 11
16d539dc-319b-4a6d-8f3a-9a5b1b0bc238, 19ef414a-e448-46ee-bb50-a87de81494b0, 13
a93351b5-f155-4e59-b732-ec81956ee3ef, 19ef414a-e448-46ee-bb50-a87de81494b0, 17
d6d494d7-394e-4488-8bf2-1b0c30ca833e, 19ef414a-e448-46ee-bb50-a87de81494b0, 6
d96a5f45-754c-4236-8a84-4866860a0893, 19ef414a-e448-46ee-bb50-a87de81494b0, 88
591268da-16ea-4856-95c9-72160d43d39a, 19ef414a-e448-46ee-bb50-a87de81494b0, 40
23709580-a699-4773-9c04-e17c08b04d76, 1f2ff974-3059-4231-b056-b6304338b78b, 36
b8688d6c-a0bc-4adc-b9a1-019e02878f6a, 1f2ff974-3059-4231-b056-b6304338b78b, 8
ca335bbd-f791-49b0-a9be-b9965904939e, 1f2ff974-3059-4231-b056-b6304338b78b, 13
16d539dc-319b-4a6d-8f3a-9a5b1b0bc238, 1f2ff974-3059-4231-b056-b6304338b78b, 59
a93351b5-f155-4e59-b732-ec81956ee3ef, 1f2ff974-3059-4231-b056-b6304338b78b, 83
d6d494d7-394e-4488-8bf2-1b0c30ca833e, 1f2ff974-3059-4231-b056-b6304338b78b, 64
d96a5f45-754c-4236-8a84-4866860a0893, 1f2ff974-3059-4231-b056-b6304338b78b, 32
591268da-16ea-4856-95c9-72160d43d39a, 1f2ff974-3059-4231-b056-b6304338b78b, 13
23709580-a699-4773-9c04-e17c08b04d76, 333d36fe-c307-4f08-8365-6a9d122bfd2a, 37
b8688d6c-a0bc-4adc-b9a1-019e02878f6a, 333d36fe-c307-4f08-8365-6a9d122bfd2a, 42
ca335bbd-f791-49b0-a9be-b9965904939e, 333d36fe-c307-4f08-8365-6a9d122bfd2a, 10
16d539dc-319b-4a6d-8f3a-9a5b1b0bc238, 333d36fe-c307-4f08-8365-6a9d122bfd2a, 81
a93351b5-f155-4e59-b732-ec81956ee3ef, 333d36fe-c307-4f08-8365-6a9d122bfd2a, 17
d6d494d7-394e-4488-8bf2-1b0c30ca833e, 333d36fe-c307-4f08-8365-6a9d122bfd2a, 58
d96a5f45-754c-4236-8a84-4866860a0893, 333d36fe-c307-4f08-8365-6a9d122bfd2a, 86
591268da-16ea-4856-95c9-72160d43d39a, 333d36fe-c307-4f08-8365-6a9d122bfd2a, 40
23709580-a699-4773-9c04-e17c08b04d76, 50ed3399-d00b-4d87-be1c-79d6da958458, 64
b8688d6c-a0bc-4adc-b9a1-019e02878f6a, 50ed3399-d00b-4d87-be1c-79d6da958458, 73
ca335bbd-f791-49b0-a9be-b9965904939e, 50ed3399-d00b-4d87-be1c-79d6da958458, 29
16d539dc-319b-4a6d-8f3a-9a5b1b0bc238, 50ed3399-d00b-4d87-be1c-79d6da958458, 39
