ID, Name, Birthday, Gender, Class
5ab40298-90ff-4041-9af1-7a01d93d3e20, Nguyen Ngoc Anh, 10/20/2003 12:00:00 AM, F, 9acda45f-f4da-48e3-9599-56f677b54f64
a4bb8f23-2322-4172-bfc2-8e64ee068478, Nguyen Gia Loc, 6/19/2005 12:00:00 AM, M, 0530c010-8a48-49f4-89b7-44ea48c511b8
3db60d25-e973-4bd6-bf8d-54b9a92b2c22, Le Ly Duc, 6/19/2003 12:00:00 AM, M, 3ca1c636-4452-45a2-96ca-880ce9d38af0
9616f359-552d-42c7-8b1f-cc3d50dcd1c1, Ly Ngoc Giang, 1/6/2002 12:00:00 AM, F, fc864f89-ce30-412b-9e3f-547a9bc9b849
0cf50fdc-3dbe-43b3-9955-5d528d6087b2, Dinh Ly Tan, 2/3/2003 12:00:00 AM, M, 2cd4b80e-0176-46ed-88e4-37e520008052
85d39ea5-e4ed-4497-80ee-164a3a6e971b, Tran Gia Mai, 4/29/2004 12:00:00 AM, F, 05149576-e306-46ad-a0f0-669078479f45
110b9900-f968-47cc-8655-0736e051c55b, Nguyen Thanh Mai, 4/10/2005 12:00:00 AM, F, 2cd4b80e-0176-46ed-88e4-37e520008052
6b6609d4-899c-4cd4-a49e-986da2653120, Le Ly Hung, 1/1/2003 12:00:00 AM, M, 05149576-e306-46ad-a0f0-669078479f45
4bbbc67c-a743-49d9-a7fc-3a60dad28c67, Tran Quang Long, 10/12/2006 12:00:00 AM, M, 3cab342c-7aef-4dcd-a4c9-3bb2ef7c76a6
d31418e7-a460-4808-b4f4-d2d6b22ab402, Tran Thanh Anh, 3/8/2001 12:00:00 AM, F, e69aa1c2-02d7-46e9-aed4-b46c233be837
774dc149-e0fb-4fd6-a0cb-82b34bd208af, Dinh Ngoc Phuong, 8/9/2002 12:00:00 AM, F, 0530c010-8a48-49f4-89b7-44ea48c511b8
d4f2beb9-6189-4c6e-9730-6c320b13a8a6, Le Ly Anh, 2/15/2001 12:00:00 AM, F, 0530c010-8a48-49f4-89b7-44ea48c511b8
bb15c610-7b6c-4599-83a3-63013026ec90, Tran Gia Son, 5/9/2004 12:00:00 AM, M, 0530c010-8a48-49f4-89b7-44ea48c511b8
59dd9099-a222-40fa-b0bb-7c362556a793, Le Quang Long, 3/14/2004 12:00:00 AM, M, e9bb0ba7-1e2f-43ca-8e0c-a52d40c44054
d4cfe959-fa44-4404-b186-4797ff5f2c51, Le Gia Thu, 6/18/2002 12:00:00 AM, F, e69aa1c2-02d7-46e9-aed4-b46c233be837
6644919e-fcf3-412c-8a2b-36430f1907c1, Ly Thanh Phuong, 3/15/2004 12:00:00 AM, F, 2cd4b80e-0176-46ed-88e4-37e520008052
950f76ba-d71c-4a1b-9c87-a2e4c31c5ad4, Le Ngoc Giang, 7/14/2001 12:00:00 AM, F, e69aa1c2-02d7-46e9-aed4-b46c233be837
ad17f506-02ee-4cc7-83c7-d98aa677537f, Tran Ly Anh, 5/13/2003 12:00:00 AM, F, 05149576-e306-46ad-a0f0-669078479f45
a6b66f5f-6f75-433f-b625-98c35cbb2b9c, Dinh Ly Giang, 12/7/2005 12:00:00 AM, F, f6456af1-2982-410f-96d4-82f015805b15
65320ed6-a8df-4c2c-bc0b-14c28a1760ac, Le Ngoc Loc, 8/24/2005 12:00:00 AM, M, 0530c010-8a48-49f4-89b7-44ea48c511b8
c4689db9-6f22-4bc3-aaec-fb90dc7dfa3a, Tran Hai Son, 7/9/2006 12:00:00 AM, M, 3cab342c-7aef-4dcd-a4c9-3bb2ef7c76a6
02657cae-3eaa-44f7-aaa6-08faf2f298e5, Dinh Quang Anh, 9/24/2004 12:00:00 AM, F, cea9d0af-d49d-4993-b5a7-b2bc458c0e51
10cf3bd1-24cd-4282-a3e4-b18cd3042548, Le Hai Thu, 11/4/2002 12:00:00 AM, F, 0530c010-8a48-49f4-89b7-44ea48c511b8
eae76f25-bb62-48e6-b2a3-0fc119c06c28, Le Thanh Ha, 4/6/2004 12:00:00 AM, F, e69aa1c2-02d7-46e9-aed4-b46c233be837
875b9f6a-28da-4a77-ac06-ef3db5687fba, Dinh Ly Mai, 1/9/2004 12:00:00 AM, F, f988ee4b-abc7-45bb-850d-5a309868a49c
9c1df34f-f3f0-4206-baa4-24e0bf61e92b, Le Ly Hung, 7/21/2003 12:00:00 AM, M, 9acda45f-f4da-48e3-9599-56f677b54f64
a96edee6-1d82-4435-bc83-5cda8ae84065, Dinh Quang Giang, 9/13/2005 12:00:00 AM, F, 8ab4105a-6c31-48f4-9955-171a10e7aa07
05e26aa1-bece-45d5-99a6-57deb17cb1dc, Le Hai Mai, 6/21/2006 12:00:00 AM, F, 8ab4105a-6c31-48f4-9955-171a10e7aa07
d2c55471-d23a-4514-95c1-7b4767e5b5fd, Nguyen Ngoc Tan, 12/15/2003 12:00:00 AM, M, 0530c010-8a48-49f4-89b7-44ea48c511b8
e02340b1-f0c4-42cc-9f1b-e0640bd8e3bd, Dinh Ngoc Anh, 5/16/2002 12:00:00 AM, F, 2cd4b80e-0176-46ed-88e4-37e520008052
8f746c2a-7355-42fc-920f-6320491cde06, Le Ly Loc, 10/23/2005 12:00:00 AM, M, 3cab342c-7aef-4dcd-a4c9-3bb2ef7c76a6
c5aa9501-3efb-4a83-8994-5fe53f7ef8b1, Le Thanh Thu, 10/25/2004 12:00:00 AM, F, 8180ac38-c247-4389-b325-5cd541f79716
69499ab6-9548-401d-b927-e72a52004b45, Tran Ly Son, 3/3/2002 12:00:00 AM, M, f988ee4b-abc7-45bb-850d-5a309868a49c
8bb7d0f7-c7ec-4141-a736-793cb02cebb4, Ly Hai Thu, 1/22/2001 12:00:00 AM, F, 2cd4b80e-0176-46ed-88e4-37e520008052
