ID, Fullname, Birthday, Gender, ClassID
249bf613-e086-4196-9337-bca47bd6949f | Trần Anh Tân  | 15/09/2005 | Male | 6e33e5d6-267f-4805-a086-468f61d394d4
a85726a6-f349-4709-9811-a1af3ce1b2c1 | Trần Thị Tân  | 08/04/2003 | Female | 262f2f97-907e-4da6-824f-6e9d19862cde
92690d5c-e65d-48d3-9e33-0a1eafdacbcc | Hồ Thị Thành  | 24/06/2004 | Male | c4384664-55a4-4256-bd30-4abd49079fbe
30aed28d-8bb3-493a-a625-1cadcc1fa2b6 | Lý Thị Bách  | 19/05/2004 | Female | 1bcc4320-ecfc-4306-ac37-bdb006891c0b
af8f403d-a269-4ff3-a017-e03044eafec5 | Võ Hoàng Bảo Long  | 10/10/2003 | Female | 6e33e5d6-267f-4805-a086-468f61d394d4
4788c7ae-1839-4317-8217-a2b33808408a | Lương Trung Tân  | 14/05/2004 | Male | 262f2f97-907e-4da6-824f-6e9d19862cde
229b8f1a-9614-47ed-b373-845a9100d34d | Nguyễn Hoàng Bảo Thắng  | 26/10/2004 | Female | c4384664-55a4-4256-bd30-4abd49079fbe
1569e1be-de0d-4155-bbff-cff3e657d97a | Lê Thị Thắng  | 07/04/2005 | Female | 262f2f97-907e-4da6-824f-6e9d19862cde
bf41968e-6416-4d87-9f58-8ca3eac91cd4 | Nguyễn Minh Thành  | 19/12/2004 | Female | 6e33e5d6-267f-4805-a086-468f61d394d4
baed8872-1ca1-4b8b-95d2-fe262b957f0e | Lý Minh Thắng  | 27/06/2004 | Male | 3e11b55c-e70c-4ca6-8ba3-4f9ab98661df
3849de7e-76d4-40d3-ae0c-7bc10e312d6a | Hồ Hoàng Bảo Bách  | 10/03/2003 | Female | 262f2f97-907e-4da6-824f-6e9d19862cde
bb3013fa-0f95-4377-974b-96e43b060391 | Nguyễn Hoàng Bảo Long  | 07/12/2003 | Male | 262f2f97-907e-4da6-824f-6e9d19862cde
f39e2ef5-5928-4705-b13d-b194558cba5b | Hồ Anh Bách  | 23/07/2005 | Female | 262f2f97-907e-4da6-824f-6e9d19862cde
00981307-6dfa-4443-98cb-5419bc319022 | Lý Thị Long  | 22/04/2004 | Female | 6e33e5d6-267f-4805-a086-468f61d394d4
7679d262-9fb9-46b6-88f9-e059ccea0c52 | Hồ Hoàng Bảo Thành  | 01/04/2004 | Female | 1bcc4320-ecfc-4306-ac37-bdb006891c0b
c6c53a6e-4023-4f5f-b186-fbf64fd58273 | Lê Anh Thắng  | 12/11/2004 | Female | 262f2f97-907e-4da6-824f-6e9d19862cde
87edced6-f220-4770-90d1-9b351436d76a | Võ Trung Khôi  | 23/07/2004 | Male | c4384664-55a4-4256-bd30-4abd49079fbe
3ea6af97-8a39-4570-95ab-0b440345cf84 | Trần Thị Tân  | 10/02/2003 | Male | 262f2f97-907e-4da6-824f-6e9d19862cde
04c59290-fc80-448d-94fe-cd475ffc9a07 | Nguyễn Hoàng Bảo Tân  | 05/06/2005 | Female | 262f2f97-907e-4da6-824f-6e9d19862cde
f35d81b1-9ff6-4c7e-8313-b8a978e3942c | Trần Hoàng Thắng  | 29/11/2004 | Male | c4384664-55a4-4256-bd30-4abd49079fbe
cc68aae2-fc3f-4f68-97e3-4e347428f141 | Trần Minh Bách  | 25/05/2004 | Male | 1bcc4320-ecfc-4306-ac37-bdb006891c0b
5956f27c-cdb1-4cee-a9d9-3b51a283f01c | Lê Minh Long  | 23/09/2003 | Male | 1bcc4320-ecfc-4306-ac37-bdb006891c0b
98b82f1a-1d13-433a-bdf5-3bed456129aa | Trần Trung Thành  | 10/01/2003 | Male | c4384664-55a4-4256-bd30-4abd49079fbe
190d7094-242c-47ba-ba88-b35676b9c40c | Nguyễn Minh Tân  | 12/08/2005 | Female | 262f2f97-907e-4da6-824f-6e9d19862cde
5323a228-c2be-429f-9bcb-de55fd9ca55f | Lý Văn Bách  | 25/09/2005 | Female | 6e33e5d6-267f-4805-a086-468f61d394d4
